controller,action_mode,mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall_at_sample,primary_fall_same_control_step,episode_primary_fall,causes_primary_fall,classification,evidence,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity,geometry_min_z_m,ground_prim_candidate
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,left_shoulder_yaw_link,/World/ground/terrain/GroundPlane/CollisionPlane,37.06975173950195,"[[-0.07011359930038452, 0.18239594995975494, -5.194693585508503e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,pelvis,/World/ground/terrain/GroundPlane/CollisionPlane,133.57540893554688,"[[0.12386702001094818, -0.0006105705397203565, -1.0439753168611787e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,right_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,19.12569236755371,"[[0.7971360683441162, -0.11887423694133759, -1.8285214764546254e-06], [0.7970470786094666, -0.10888957977294922, 0.002071519149467349], [0.7970473170280457, -0.12888900935649872, 0.001920816139318049], [0.796691358089447, -0.10095002502202988, 0.012123651802539825], [0.7966917753219604, -0.13694898784160614, 0.01185242272913456]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,right_shoulder_yaw_link,/World/ground/terrain/GroundPlane/CollisionPlane,40.194034576416016,"[[-0.0704592764377594, -0.18262040615081787, -4.457086106413044e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,torso_link,/World/ground/terrain/GroundPlane/CollisionPlane,60.12861251831055,"[[-0.22008250653743744, 0.03176051750779152, 1.4274120303525706e-06], [-0.13008937239646912, 0.02763630449771881, 0.002527874428778887], [-0.060101404786109924, 0.01953969895839691, 0.007159564644098282], [-0.420097291469574, 3.650691724033095e-05, 0.011053603142499924], [-0.22017061710357666, -0.03223942220211029, 1.3603568049802561e-06], [-0.1301664561033249, -0.02836364135146141, 0.0025278148241341114], [-0.06015646457672119, -0.020460261031985283, 0.0071595199406147], [-0.4100974500179291, 2.277746534673497e-05, 0.01100097969174385]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,torso_link,unresolved_sensor_net,60.12861251831055,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,left_shoulder_yaw_link,unresolved_sensor_net,37.06975173950195,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,right_shoulder_yaw_link,unresolved_sensor_net,40.194034576416016,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,pelvis,unresolved_sensor_net,133.57540893554688,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,left_ankle_roll_link,unresolved_sensor_net,38.078514099121094,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,114,0.5700000000000001,right_ankle_roll_link,unresolved_sensor_net,19.12569236755371,[],,True,,,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.0668436735868454,"[0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073]",1.5655344640777633,"[-0.00015620887279510498, -0.00054107082542032, 0.0668436735868454, 0.708964467048645, -0.00048820581287145615, -0.7052438259124756, -0.0004837714950554073, -0.0005822699749842286, -0.0005367573467083275, -0.0018057074630632997, 0.008588610216975212, 0.003904137061908841, -8.780872303759679e-05]","[0.1847127079963684, 0.18475276231765747, 0.0012554097920656204, 0.20378378033638, -0.20011131465435028, 0.0012986105866730213, 0.0040267338044941425, -0.005094015039503574, -0.008702260442078114, 0.7102848291397095, 0.7104284167289734, -0.2869497835636139, -0.29011932015419006, 0.0002502031857147813, -0.0002876671787817031, -0.001785366446711123, 0.0004436532617546618, 0.019043460488319397, 0.01912735030055046, -0.0031738397665321827, 0.001187475980259478, 0.0002182589378207922, -0.00014239542360883206, 0.6268854737281799, 0.62674480676651, -0.3880598843097687, -0.3875137269496918, 0.00014823366655036807, 0.00027341919485479593]","[-0.001002027653157711, -0.016687169671058655, -0.025472542271018028, -0.010294929146766663, 0.004056421108543873, 0.02606785297393799, 0.028480563312768936, 0.006133852526545525, 0.028045035898685455, -0.0896587148308754, -0.0773899033665657, -0.020210877060890198, 0.02305830642580986, 0.001837621908634901, -0.0006580316694453359, -0.022285042330622673, -0.026982877403497696, 0.03189367428421974, 0.03514435142278671, 0.020827891305088997, 0.009476636536419392, -0.003419269109144807, -0.00037346233148127794, 0.06557804346084595, 0.05858977511525154, 0.08518631011247635, -0.20040938258171082, -0.002638294594362378, -0.002506210934370756]",,
zero,legacy_raw,ground_positive,0,29,115,0.5750000000000001,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,18.806318283081055,"[[0.7965632677078247, 0.10042020678520203, 0.011766849085688591], [0.7965702414512634, 0.1364174634218216, 0.012210678309202194], [0.7969827055931091, 0.11854194104671478, -1.7959251863430836e-06], [0.7969015836715698, 0.1285165548324585, 0.00211965455673635], [0.7968977093696594, 0.108518086373806, 0.001873092376627028]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684393435716629,"[0.7089644074440002, -0.0004863145004492253, -0.7052438259124756, -0.0004895005840808153]",1.5655344640777633,"[-0.0001561194658279419, -0.0005428634467534721, 0.06684393435716629, 0.7089644074440002, -0.0004863145004492253, -0.7052438259124756, -0.0004895005840808153, -0.0007305896142497659, 0.0006983368075452745, -0.0022038354072719812, -0.006517971865832806, 0.0039042667485773563, 0.007615352515131235]","[0.18472476303577423, 0.1847437471151352, 0.0012577424058690667, 0.2037905752658844, -0.20010274648666382, 0.0013835744466632605, 0.004028996918350458, -0.005076007917523384, -0.0086415009573102, 0.7103132009506226, 0.7104870676994324, -0.28695911169052124, -0.29005908966064453, 0.0002501386043149978, -0.00028778528212569654, -0.0018297870410606265, 0.000398035830585286, 0.019051915034651756, 0.019141724333167076, -0.003088892437517643, 0.001271113520488143, 0.00021954855765216053, -0.00014116358943283558, 0.6268434524536133, 0.6267024278640747, -0.38803160190582275, -0.38774818181991577, 0.00013773779210168868, 0.00026281364262104034]","[-0.017084095627069473, -0.004371934570372105, -0.02860613353550434, -0.02039339952170849, -0.0057419971562922, -0.029694687575101852, 0.018130766227841377, -0.004083092324435711, 0.014923907816410065, -0.07655740529298782, -0.08853617310523987, 0.017029624432325363, -0.005058776121586561, 0.002532669808715582, -3.143662615912035e-05, 0.025329671800136566, 0.022726770490407944, 0.03312215954065323, 0.03403406962752342, -0.007243311032652855, -0.010635721497237682, -0.004093352239578962, -0.0009524507913738489, 0.061348434537649155, 0.058246370404958725, -0.20051968097686768, 0.08140799403190613, 0.0040550497360527515, -0.0010039114858955145]",,
zero,legacy_raw,ground_positive,0,29,115,0.5750000000000001,left_shoulder_yaw_link,/World/ground/terrain/GroundPlane/CollisionPlane,37.86558532714844,"[[-0.07011386007070541, 0.1823958307504654, -4.926472684019245e-06]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684393435716629,"[0.7089644074440002, -0.0004863145004492253, -0.7052438259124756, -0.0004895005840808153]",1.5655344640777633,"[-0.0001561194658279419, -0.0005428634467534721, 0.06684393435716629, 0.7089644074440002, -0.0004863145004492253, -0.7052438259124756, -0.0004895005840808153, -0.0007305896142497659, 0.0006983368075452745, -0.0022038354072719812, -0.006517971865832806, 0.0039042667485773563, 0.007615352515131235]","[0.18472476303577423, 0.1847437471151352, 0.0012577424058690667, 0.2037905752658844, -0.20010274648666382, 0.0013835744466632605, 0.004028996918350458, -0.005076007917523384, -0.0086415009573102, 0.7103132009506226, 0.7104870676994324, -0.28695911169052124, -0.29005908966064453, 0.0002501386043149978, -0.00028778528212569654, -0.0018297870410606265, 0.000398035830585286, 0.019051915034651756, 0.019141724333167076, -0.003088892437517643, 0.001271113520488143, 0.00021954855765216053, -0.00014116358943283558, 0.6268434524536133, 0.6267024278640747, -0.38803160190582275, -0.38774818181991577, 0.00013773779210168868, 0.00026281364262104034]","[-0.017084095627069473, -0.004371934570372105, -0.02860613353550434, -0.02039339952170849, -0.0057419971562922, -0.029694687575101852, 0.018130766227841377, -0.004083092324435711, 0.014923907816410065, -0.07655740529298782, -0.08853617310523987, 0.017029624432325363, -0.005058776121586561, 0.002532669808715582, -3.143662615912035e-05, 0.025329671800136566, 0.022726770490407944, 0.03312215954065323, 0.03403406962752342, -0.007243311032652855, -0.010635721497237682, -0.004093352239578962, -0.0009524507913738489, 0.061348434537649155, 0.058246370404958725, -0.20051968097686768, 0.08140799403190613, 0.0040550497360527515, -0.0010039114858955145]",,
zero,legacy_raw,ground_positive,0,29,115,0.5750000000000001,pelvis,/World/ground/terrain/GroundPlane/CollisionPlane,133.7939453125,"[[0.12386693805456161, -0.00060764339286834, -9.84370672085788e-07]]",False,True,,,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.06684393435716629,"[0.7089644074440002, -0.0004863145004492253, -0.7052438259124756, -0.0004895005840808153]",1.5655344640777633,"[-0.0001561194658279419, -0.0005428634467534721, 0.06684393435716629, 0.7089644074440002, -0.0004863145004492253, -0.7052438259124756, -0.0004895005840808153, -0.0007305896142497659, 0.0006983368075452745, -0.0022038354072719812, -0.006517971865832806, 0.0039042667485773563, 0.007615352515131235]","[0.18472476303577423, 0.1847437471151352, 0.0012577424058690667, 0.2037905752658844, -0.20010274648666382, 0.0013835744466632605, 0.004028996918350458, -0.005076007917523384, -0.0086415009573102, 0.7103132009506226, 0.7104870676994324, -0.28695911169052124, -0.29005908966064453, 0.0002501386043149978, -0.00028778528212569654, -0.0018297870410606265, 0.000398035830585286, 0.019051915034651756, 0.019141724333167076, -0.003088892437517643, 0.001271113520488143, 0.00021954855765216053, -0.00014116358943283558, 0.6268434524536133, 0.6267024278640747, -0.38803160190582275, -0.38774818181991577, 0.00013773779210168868, 0.00026281364262104034]","[-0.017084095627069473, -0.004371934570372105, -0.02860613353550434, -0.02039339952170849, -0.0057419971562922, -0.029694687575101852, 0.018130766227841377, -0.004083092324435711, 0.014923907816410065, -0.07655740529298782, -0.08853617310523987, 0.017029624432325363, -0.005058776121586561, 0.002532669808715582, -3.143662615912035e-05, 0.025329671800136566, 0.022726770490407944, 0.03312215954065323, 0.03403406962752342, -0.007243311032652855, -0.010635721497237682, -0.004093352239578962, -0.0009524507913738489, 0.061348434537649155, 0.058246370404958725, -0.20051968097686768, 0.08140799403190613, 0.0040550497360527515, -0.0010039114858955145]",,
