update,iteration_index,adaptive_learning_rate_start,adaptive_learning_rate_end,adaptive_learning_rate_min,adaptive_learning_rate_max,kl_mean,kl_max,minibatch_count,current_log_prob_mean,old_log_prob_mean,log_ratio_mean,log_ratio_abs_max,ratio_clip_fraction,surrogate_loss,value_loss,entropy_loss,total_loss,gradient_norm,transitions,terminated_ratio,primary_fall_ratio,timeout_ratio,completed_episode_length_mean,completed_episode_return_mean,raw_action_abs_mean,raw_action_abs_p90,policy_mean_abs_mean,policy_std_mean,target_limit_violation_steps,target_limit_max_excess_rad,actual_limit_violation_steps,actual_limit_max_excess_rad
136,135,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.028507674112915993,0.024135885760188103,-39.992122650146484,-0.32430875301361084,1.7348759174346924,208896,0.09244791666666667,0.09244791666666667,0.0,10.67605633802817,-4.733816034743484,0.9895184636116028,2.0687694549560547,0.5481828451156616,0.9612484574317932,1509,2.104280471801758,296,0.0009062290191650391
137,136,0.00011390625000000003,0.00011390625000000003,0.00011390625000000003,0.00011390625000000003,,,0,,,,,,-0.040238913148641586,0.02042482979595661,-39.96553421020508,-0.33953842520713806,1.478509545326233,210432,0.09505208333333333,0.09505208333333333,0.0,10.650684931506849,-4.73405750339162,0.9998809099197388,2.0968117713928223,0.5569156408309937,0.960771918296814,1520,2.539123058319092,290,0.0008502602577209473
138,137,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025621352717280388,0.024025732651352882,-39.95298385620117,-0.3212195634841919,1.7765934467315674,211968,0.09700520833333333,0.09700520833333333,0.0,10.557046979865772,-4.7362208431279065,0.9909634590148926,2.0926730632781982,0.5493096709251404,0.9599056839942932,1518,2.208829164505005,302,0.0007569789886474609
139,138,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.028421109542250633,0.023712683469057083,-39.94215393066406,-0.3242456316947937,1.743747591972351,213504,0.09309895833333333,0.09309895833333333,0.0,10.524475524475525,-4.742362079620359,1.0014753341674805,2.109592914581299,0.5667997598648071,0.9596135020256042,1520,2.1987509727478027,294,0.0010961294174194336
140,139,7.593750000000002e-05,7.593750000000002e-05,7.593750000000002e-05,7.593750000000002e-05,,,0,,,,,,-0.03892388194799423,0.02069920115172863,-39.92525863647461,-0.33762675523757935,1.690452218055725,215040,0.095703125,0.095703125,0.0,10.63265306122449,-4.770617039471255,0.9970318078994751,2.1005003452301025,0.5681548714637756,0.9590833187103271,1518,2.185131311416626,281,0.0007004737854003906
141,140,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02925492823123932,0.024003198370337486,-39.91990280151367,-0.32461094856262207,1.7277854681015015,216576,0.09765625,0.09765625,0.0,10.266666666666667,-4.739182404700917,1.0200448036193848,2.1585853099823,0.5899143218994141,0.9587367177009583,1527,2.3144378662109375,293,0.0010949969291687012
142,141,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02990368939936161,0.021749794483184814,-39.9111442565918,-0.32744309306144714,1.7931312322616577,218112,0.09309895833333333,0.09309895833333333,0.0,10.244755244755245,-4.731922804675737,1.004472255706787,2.126692533493042,0.5747572183609009,0.9585832357406616,1523,2.1968798637390137,266,0.0009586811065673828
143,142,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02924884855747223,0.02234356664121151,-39.89870834350586,-0.32609495520591736,1.816910982131958,219648,0.103515625,0.103515625,0.0,10.220125786163521,-4.7429374297384985,1.003928542137146,2.124512195587158,0.5736509561538696,0.95816969871521,1520,2.2087783813476562,292,0.0024664998054504395
144,143,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02849721349775791,0.02358854189515114,-39.890445709228516,-0.32403215765953064,1.7451063394546509,221184,0.09635416666666667,0.09635416666666667,0.0,10.128378378378379,-4.744237089640385,1.0135914087295532,2.1515767574310303,0.5814604759216309,0.9577852487564087,1525,2.607841968536377,285,0.0007966756820678711
145,144,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.024164734408259392,0.02538461424410343,-39.88596725463867,-0.31786784529685974,1.8670958280563354,222720,0.09895833333333333,0.09895833333333333,0.0,10.31578947368421,-4.741961712641151,1.0084750652313232,2.1347615718841553,0.5816664099693298,0.9576277136802673,1522,2.17815899848938,271,0.0017533302307128906
146,145,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025715693831443787,0.029476288706064224,-39.87950134277344,-0.3152754008769989,1.7915724515914917,224256,0.09309895833333333,0.09309895833333333,0.0,10.321678321678322,-4.778185437625937,1.0052690505981445,2.12637996673584,0.5746644735336304,0.9574663639068604,1523,2.101252555847168,269,0.0007466673851013184
147,146,0.00011390625000000003,0.00011390625000000003,0.00011390625000000003,0.00011390625000000003,,,0,,,,,,-0.037660807371139526,0.025587474927306175,-39.864501953125,-0.33098939061164856,1.651013970375061,225792,0.10091145833333333,0.10091145833333333,0.0,10.154838709677419,-4.725864009934086,1.0219130516052246,2.156670331954956,0.5929468274116516,0.957135796546936,1524,2.0747833251953125,269,0.0016185343265533447
148,147,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.028335416689515114,0.02513945661485195,-39.85575485229492,-0.3220420181751251,1.7260452508926392,227328,0.095703125,0.095703125,0.0,10.45578231292517,-4.771685091265204,1.0013983249664307,2.106900691986084,0.5774143934249878,0.9567053914070129,1522,2.162297010421753,297,0.0007872581481933594
149,148,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.03252965956926346,0.01994737610220909,-39.84358596801758,-0.33133095502853394,1.8088111877441406,228864,0.09830729166666667,0.09830729166666667,0.0,10.052980132450331,-4.717521273170086,1.0320950746536255,2.1865875720977783,0.6001200079917908,0.9564014077186584,1532,2.6106765270233154,286,0.000806272029876709
150,149,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,,,0,,,,,,-0.030190303921699524,0.01633055880665779,-39.82794952392578,-0.33248335123062134,1.7829269170761108,230400,0.10091145833333333,0.10091145833333333,0.0,10.07741935483871,-4.675443140145273,1.01371431350708,2.152353048324585,0.5833904147148132,0.9558922648429871,1527,2.5253705978393555,279,0.0025562644004821777
151,150,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02672489546239376,0.02208283357322216,-39.814876556396484,-0.3231610655784607,1.8051820993423462,231936,0.09765625,0.09765625,0.0,10.293333333333333,-4.728062046809993,1.0199038982391357,2.151160717010498,0.5919766426086426,0.9553943276405334,1522,2.490835428237915,264,0.0009213685989379883
152,151,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.0276739951223135,0.015100426971912384,-39.804134368896484,-0.3310066759586334,1.8444368839263916,233472,0.09765625,0.09765625,0.0,9.993333333333334,-4.650287256312367,1.0317397117614746,2.189440965652466,0.5981335639953613,0.9550521373748779,1527,2.663409471511841,249,0.0007386207580566406
153,152,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.022019734606146812,0.023308146744966507,-39.79377365112305,-0.31706178188323975,1.9219950437545776,235008,0.10091145833333333,0.10091145833333333,0.0,10.07741935483871,-4.702504418611526,1.0169382095336914,2.1578385829925537,0.5818166136741638,0.9546505212783813,1519,2.0456135272979736,277,0.0007565021514892578
154,153,3.3750000000000014e-05,3.3750000000000014e-05,3.3750000000000014e-05,3.3750000000000014e-05,,,0,,,,,,-0.033786553889513016,0.02494656853377819,-39.78192901611328,-0.32709547877311707,1.8539568185806274,236544,0.09830729166666667,0.09830729166666667,0.0,10.0,-4.717962223701919,1.0302228927612305,2.193150043487549,0.6015982627868652,0.9543888568878174,1523,2.475844383239746,278,0.0008621811866760254
155,154,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,,,0,,,,,,-0.02929321490228176,0.01585070788860321,-39.76866149902344,-0.33159181475639343,1.7682390213012695,238080,0.10091145833333333,0.10091145833333333,0.0,9.974193548387097,-4.680551344779231,1.0194056034088135,2.1715362071990967,0.5936833620071411,0.953887403011322,1525,2.398918628692627,249,0.0010169148445129395
156,155,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025332389399409294,0.022362064570188522,-39.758541107177734,-0.32103869318962097,1.8931907415390015,239616,0.1015625,0.1015625,0.0,10.096153846153847,-4.725001993278664,1.0195761919021606,2.1483092308044434,0.589954674243927,0.9534850716590881,1525,2.587129592895508,272,0.004531174898147583
157,156,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.022551951929926872,0.017883270978927612,-39.75178909301758,-0.3226830065250397,1.9926265478134155,241152,0.1015625,0.1015625,0.0,9.743589743589743,-4.660761990898697,1.0477243661880493,2.2311949729919434,0.6152105331420898,0.953246533870697,1522,2.7153103351593018,214,0.0007197260856628418
158,157,0.00011390625000000003,0.00011390625000000003,0.00011390625000000003,0.00011390625000000003,,,0,,,,,,-0.02775541879236698,0.02284623496234417,-39.7367057800293,-0.322802871465683,1.8404531478881836,242688,0.10221354166666667,0.10221354166666667,0.0,9.94267515923567,-4.717908624281551,1.0389585494995117,2.208083152770996,0.6176791191101074,0.9529373049736023,1518,2.847050189971924,252,0.0006587505340576172
159,158,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.028695855289697647,0.02200957015156746,-39.72407150268555,-0.32447895407676697,1.8200130462646484,244224,0.09765625,0.09765625,0.0,9.98,-4.711182000931101,1.0265421867370605,2.178823471069336,0.5999401807785034,0.9525178074836731,1518,2.602832317352295,252,0.0017832815647125244
160,159,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030162332579493523,0.018460847437381744,-39.708282470703125,-0.3293677568435669,1.8236274719238281,245760,0.099609375,0.099609375,0.0,10.091503267973856,-4.70073827416289,1.020337700843811,2.158794403076172,0.590688169002533,0.951921820640564,1509,2.5523664951324463,267,0.000755012035369873
161,160,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,,,0,,,,,,-0.030144963413476944,0.01984664984047413,-39.697998046875,-0.3278822898864746,1.868290901184082,247296,0.09505208333333333,0.09505208333333333,0.0,10.287671232876713,-4.73742734678804,1.0200376510620117,2.1590607166290283,0.5857462286949158,0.951494574546814,1523,2.55654239654541,265,0.0006818175315856934
162,161,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.029025239869952202,0.018649987876415253,-39.68661117553711,-0.32786810398101807,1.793845772743225,248832,0.10026041666666667,0.10026041666666667,0.0,10.162337662337663,-4.6938603432999,1.0200660228729248,2.1513798236846924,0.5868955850601196,0.9512278437614441,1522,2.6704063415527344,301,0.000671088695526123
163,162,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.032373566180467606,0.01831929385662079,-39.670955657958984,-0.33142197132110596,1.7759274244308472,250368,0.09765625,0.09765625,0.0,10.386666666666667,-4.701080789057414,0.9991064667701721,2.1257004737854004,0.5660927891731262,0.9507374167442322,1508,2.6438217163085938,285,0.0012490153312683105
164,163,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030943959951400757,0.02020193450152874,-39.655517578125,-0.3279862105846405,1.9217547178268433,251904,0.095703125,0.095703125,0.0,10.095238095238095,-4.694894910166863,1.0198673009872437,2.152916669845581,0.5799956917762756,0.9502273797988892,1519,2.4721086025238037,268,0.0008802711963653564
165,164,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,,,0,,,,,,-0.031148260459303856,0.01681469939649105,-39.63971710205078,-0.3314513862133026,1.804357886314392,253440,0.10221354166666667,0.10221354166666667,0.0,10.089171974522293,-4.702010477485172,1.0264993906021118,2.1728062629699707,0.5867059826850891,0.9497017860412598,1528,2.5483832359313965,312,0.002965569496154785
166,165,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.031183699145913124,0.017216136679053307,-39.62512969970703,-0.33096858859062195,1.7598183155059814,254976,0.09830729166666667,0.09830729166666667,0.0,9.940397350993377,-4.708700658114539,1.0076360702514648,2.132538318634033,0.5671011805534363,0.9492297768592834,1512,2.3258092403411865,281,0.0012487471103668213
167,166,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.0331791527569294,0.02038067951798439,-39.609458923339844,-0.3296741545200348,1.767099380493164,256512,0.10026041666666667,0.10026041666666667,0.0,10.142857142857142,-4.706573877241705,1.0093718767166138,2.144258737564087,0.5786713361740112,0.9487371444702148,1520,2.462209701538086,326,0.0009406208992004395
168,167,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,1.0000000000000004e-05,,,0,,,,,,-0.031082749366760254,0.01608920656144619,-39.59597396850586,-0.3317613899707794,1.8037782907485962,258048,0.09765625,0.09765625,0.0,10.066666666666666,-4.720192263293266,1.0075867176055908,2.1398532390594482,0.5723415017127991,0.9481844902038574,1524,2.320889949798584,282,0.000702977180480957
169,168,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.024698752909898758,0.020550793036818504,-39.58761215209961,-0.32084891200065613,1.8123520612716675,259584,0.09895833333333333,0.09895833333333333,0.0,10.032894736842104,-4.700881890297722,1.006496787071228,2.131758213043213,0.5722280144691467,0.9478710889816284,1519,2.5588691234588623,314,0.001096963882446289
170,169,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.026101646944880486,0.015256459824740887,-39.57783126831055,-0.32746782898902893,1.8199394941329956,261120,0.103515625,0.103515625,0.0,10.025157232704403,-4.6492198583539945,1.012673020362854,2.133103370666504,0.5801926851272583,0.9476404190063477,1517,2.557241201400757,276,0.0011317133903503418
171,170,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.024792557582259178,0.014155566692352295,-39.566471099853516,-0.3271687924861908,1.9664287567138672,262656,0.09765625,0.09765625,0.0,10.08,-4.6425968957900965,1.018476963043213,2.144627332687378,0.5896583199501038,0.9472423195838928,1515,2.819129705429077,240,0.0007744431495666504
172,171,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025325311347842216,0.019260726869106293,-39.55528259277344,-0.3225068747997284,1.8630437850952148,264192,0.09765625,0.09765625,0.0,9.953333333333333,-4.702662200856213,1.022173285484314,2.165842056274414,0.5983312129974365,0.9468930959701538,1522,2.573606014251709,237,0.0007602572441101074
173,172,2.2500000000000008e-05,2.2500000000000008e-05,2.2500000000000008e-05,2.2500000000000008e-05,,,0,,,,,,-0.0320817269384861,0.01920298859477043,-39.541053771972656,-0.3292072117328644,1.8284730911254883,265728,0.10221354166666667,0.10221354166666667,0.0,10.0,-4.675872056043829,1.0261049270629883,2.172915458679199,0.605071485042572,0.946503221988678,1519,2.7502856254577637,298,0.000748753547668457
174,173,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.03130921721458435,0.019089868292212486,-39.52870559692383,-0.32844898104667664,1.8508427143096924,267264,0.103515625,0.103515625,0.0,9.924528301886792,-4.6711794238982725,1.0278420448303223,2.1878085136413574,0.607013463973999,0.9460216164588928,1525,2.362501382827759,254,0.000895380973815918
175,174,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.024875929579138756,0.029819754883646965,-39.518798828125,-0.3112066090106964,1.7668190002441406,268800,0.095703125,0.095703125,0.0,9.870748299319727,-4.6841013090383425,1.0289711952209473,2.1733851432800293,0.6095225214958191,0.945631206035614,1520,2.471325159072876,259,0.0008594989776611328
176,175,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02881493978202343,0.017267223447561264,-39.510311126708984,-0.3276302218437195,1.95018470287323,270336,0.10677083333333333,0.10677083333333333,0.0,9.859756097560975,-4.647552098359278,1.018099069595337,2.1748440265655518,0.6044297814369202,0.9453889727592468,1518,2.744386672973633,280,0.000855863094329834
177,176,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.03486425802111626,0.018431568518280983,-39.4973258972168,-0.3324112892150879,1.7305313348770142,271872,0.1015625,0.1015625,0.0,10.057692307692308,-4.689247567584881,1.0077083110809326,2.123652458190918,0.5916686058044434,0.9450520277023315,1520,2.4609529972076416,258,0.0010135173797607422
178,177,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025478262454271317,0.017349883913993835,-39.48681640625,-0.32402294874191284,1.8948602676391602,273408,0.09635416666666667,0.09635416666666667,0.0,9.905405405405405,-4.66408473061146,1.0169799327850342,2.167921543121338,0.5983093976974487,0.9445642828941345,1514,2.530364751815796,258,0.000830233097076416
179,178,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030193829908967018,0.017341209575533867,-39.47941970825195,-0.32868796586990356,1.8358783721923828,274944,0.10221354166666667,0.10221354166666667,0.0,10.031847133757962,-4.680904818568259,1.030621886253357,2.1992859840393066,0.6074115037918091,0.9443673491477966,1520,2.412498950958252,243,0.002165496349334717
180,179,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.026341943070292473,0.022291680797934532,-39.47190475463867,-0.31982550024986267,1.6812717914581299,276480,0.09895833333333333,0.09895833333333333,0.0,9.907894736842104,-4.61080159009287,1.024266242980957,2.1721441745758057,0.6068283319473267,0.9440893530845642,1514,2.462139844894409,235,0.0020261406898498535
181,180,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025422194972634315,0.015053823590278625,-39.46583557128906,-0.3260950446128845,2.0672357082366943,278016,0.10611979166666667,0.10611979166666667,0.0,9.631901840490798,-4.670452054106387,1.0296701192855835,2.189804792404175,0.6200606822967529,0.9438772797584534,1527,2.8218181133270264,245,0.0006977319717407227
182,181,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02955925464630127,0.019306180998682976,-39.45632553100586,-0.32590365409851074,1.8780968189239502,279552,0.099609375,0.099609375,0.0,9.542483660130719,-4.644322647888676,1.033085823059082,2.1979172229766846,0.6204654574394226,0.94368577003479,1518,2.803922653198242,247,0.0014095604419708252
183,182,1.5000000000000005e-05,1.5000000000000005e-05,1.5000000000000005e-05,1.5000000000000005e-05,,,0,,,,,,-0.028555339202284813,0.022153383120894432,-39.4430046081543,-0.32194599509239197,1.778476357460022,281088,0.10546875,0.10546875,0.0,9.808641975308642,-4.651563257435222,1.035776138305664,2.197305202484131,0.6245279312133789,0.9432075023651123,1527,2.4497296810150146,274,0.0006906986236572266
184,183,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.026954874396324158,0.016094084829092026,-39.433204650878906,-0.3263264298439026,1.9318026304244995,282624,0.10286458333333333,0.10286458333333333,0.0,9.69620253164557,-4.670767827607408,1.0302847623825073,2.1791512966156006,0.6192367672920227,0.9429172277450562,1523,2.6075892448425293,264,0.0007711052894592285
185,184,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.029275640845298767,0.014927014708518982,-39.42269515991211,-0.32973018288612366,1.9237335920333862,284160,0.10286458333333333,0.10286458333333333,0.0,9.664556962025317,-4.648515497249894,1.0388705730438232,2.2016358375549316,0.6305404901504517,0.9425531029701233,1523,2.5555763244628906,274,0.0008910298347473145
186,185,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025925373658537865,0.0160614512860775,-39.41209030151367,-0.3251606523990631,2.0834364891052246,285696,0.10807291666666667,0.10807291666666667,0.0,9.355421686746988,-4.618967385234605,1.0524348020553589,2.2437593936920166,0.6453195810317993,0.942212700843811,1527,2.8653724193573,227,0.0016244053840637207
187,186,5.062500000000002e-05,5.062500000000002e-05,5.062500000000002e-05,5.062500000000002e-05,,,0,,,,,,-0.035696543753147125,0.015441725961863995,-39.39805221557617,-0.3354392647743225,1.893635630607605,287232,0.103515625,0.103515625,0.0,9.38993710691824,-4.644485246670319,1.0459692478179932,2.2298293113708496,0.6398103833198547,0.9418346285820007,1520,2.5875563621520996,229,0.0010160207748413086
188,187,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.025148117914795876,0.016504140570759773,-39.38943862915039,-0.323759526014328,2.0314524173736572,288768,0.109375,0.109375,0.0,9.5,-4.650809346962542,1.0432523488998413,2.2224414348602295,0.6394866108894348,0.9414446353912354,1517,2.496058225631714,247,0.0007592439651489258
189,188,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030090544372797012,0.016648074612021446,-39.37776565551758,-0.3284645676612854,1.9181957244873047,290304,0.10286458333333333,0.10286458333333333,0.0,9.658227848101266,-4.653108138253417,1.0329298973083496,2.1853692531585693,0.6292752027511597,0.9411550760269165,1521,2.5298891067504883,245,0.0007143020629882812
190,189,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.03059099055826664,0.013993206433951855,-39.36355972290039,-0.33150628209114075,1.9364254474639893,291840,0.10221354166666667,0.10221354166666667,0.0,9.643312101910828,-4.655848370395651,1.0285141468048096,2.1918859481811523,0.6285361647605896,0.9406778812408447,1522,2.7151854038238525,256,0.0015265941619873047
191,190,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030635153874754906,0.016795499250292778,-39.351318359375,-0.32865020632743835,1.9267290830612183,293376,0.10286458333333333,0.10286458333333333,0.0,9.658227848101266,-4.651203479404692,1.0454213619232178,2.2111892700195312,0.6480699181556702,0.9402560591697693,1528,2.7633678913116455,239,0.0007177591323852539
192,191,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.027836725115776062,0.014875969849526882,-39.342674255371094,-0.3277021646499634,1.856298804283142,294912,0.10481770833333333,0.10481770833333333,0.0,9.745341614906833,-4.6552232870255965,1.0371043682098389,2.2180936336517334,0.6353363394737244,0.9398794770240784,1520,2.2533020973205566,221,0.0008149147033691406
193,192,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030220529064536095,0.013231873512268066,-39.33601760864258,-0.33167681097984314,1.9574813842773438,296448,0.10091145833333333,0.10091145833333333,0.0,9.580645161290322,-4.642500939738367,1.0425679683685303,2.213268756866455,0.6422197222709656,0.9396732449531555,1526,2.5829241275787354,241,0.0007135272026062012
194,193,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.027105731889605522,0.015726406127214432,-39.32780838012695,-0.3260017931461334,2.154087543487549,297984,0.10611979166666667,0.10611979166666667,0.0,9.742331288343559,-4.673031659587028,1.0421150922775269,2.2167904376983643,0.6342787742614746,0.9394480586051941,1525,2.3103833198547363,252,0.0006853342056274414
195,194,0.00017085937500000006,0.00017085937500000006,0.00017085937500000006,0.00017085937500000006,,,0,,,,,,-0.03978610411286354,0.014258458279073238,-39.30793380737305,-0.33999118208885193,1.8078123331069946,299520,0.10026041666666667,0.10026041666666667,0.0,9.75974025974026,-4.641365585737414,1.037217140197754,2.1954972743988037,0.6262668371200562,0.9390705823898315,1528,2.4581820964813232,252,0.0008850693702697754
196,195,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.030687052756547928,0.014427611604332924,-39.30097579956055,-0.33066728711128235,1.963086485862732,301056,0.103515625,0.103515625,0.0,9.647798742138365,-4.635120893956734,1.0309001207351685,2.1972391605377197,0.631501317024231,0.9385151267051697,1525,2.5442426204681396,242,0.001390993595123291
197,196,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.03098469413816929,0.0155419846996665,-39.29556655883789,-0.3298072814941406,1.9549425840377808,302592,0.10546875,0.10546875,0.0,9.703703703703704,-4.63152121897097,1.0308531522750854,2.187761068344116,0.6316656470298767,0.938363254070282,1521,2.326247453689575,233,0.0007499456405639648
198,197,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.028138576075434685,0.017097488045692444,-39.286216735839844,-0.32533082365989685,1.9618853330612183,304128,0.10546875,0.10546875,0.0,9.537037037037036,-4.672744008585994,1.0453392267227173,2.2249855995178223,0.6408427357673645,0.9381391406059265,1519,3.0033936500549316,246,0.0010327696800231934
199,198,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.029726678505539894,0.016824260354042053,-39.27497100830078,-0.3271022140979767,1.9044595956802368,305664,0.10286458333333333,0.10286458333333333,0.0,9.632911392405063,-4.665846059631695,1.0318347215652466,2.192526340484619,0.6271411180496216,0.9377914667129517,1527,2.4435245990753174,243,0.0037623047828674316
200,199,1e-05,1e-05,1e-05,1e-05,,,0,,,,,,-0.02873905561864376,0.016542909666895866,-39.263668060302734,-0.32630547881126404,2.0887677669525146,307200,0.103515625,0.103515625,0.0,9.566037735849056,-4.64421516668122,1.0286803245544434,2.1942760944366455,0.624024510383606,0.9374136328697205,1519,2.4867990016937256,236,0.0006215572357177734
