update,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_std_mean,target_limit_violation_steps,target_limit_max_excess_rad,actual_limit_violation_steps,actual_limit_max_excess_rad,joint_torque_abs_max,contact_sensor_force_max_N,contact_sensor_contact_elements,robot_ground_contact_steps_proxy,primary_fall_ratio,timeout_ratio,terminated_ratio,ratio_clip_fraction,adaptive_learning_rate_end,kl_mean,gradient_norm,entropy_loss,value_loss,surrogate_loss,velocity_tracking_error_mean,velocity_tracking_mean
128,0.49468642473220825,0.6571336388587952,1.1399123668670654,0.28428903222084045,0.4005345404148102,0.8656361699104309,0.20686949789524078,81,0.16714566946029663,152,0.005699038505554199,51.16021728515625,1017.8035888671875,3087,3087,0.01953125,0.0,0.01953125,0.29088541865348816,1e-05,0.01715170033276081,4.040749549865723,4.555438041687012,0.0336766354739666,-0.05835365876555443,0.8573114275932312,0.2155291885137558
129,0.4964006245136261,0.6651560068130493,1.2291781902313232,0.29327282309532166,0.4151157736778259,0.8713071942329407,0.20691215991973877,72,0.20454171299934387,101,0.004375457763671875,50.27865219116211,906.1653442382812,3060,3060,0.020833333333333332,0.0,0.020833333333333332,0.28723961114883423,1e-05,0.017542671412229538,3.9522056579589844,4.548625469207764,0.034538786858320236,-0.05980924516916275,0.8412156105041504,0.24080197513103485
130,0.4983973801136017,0.6625415682792664,1.1060779094696045,0.28691965341567993,0.4028692841529846,0.9451292157173157,0.20696592330932617,61,0.14114698767662048,127,0.005567193031311035,49.32748794555664,1157.390380859375,3062,3062,0.020833333333333332,0.0,0.020833333333333332,0.30065104365348816,1e-05,0.018692538142204285,3.9864890575408936,4.534633636474609,0.03275904059410095,-0.060817111283540726,0.8319088816642761,0.2583712935447693
131,0.503463864326477,0.6642265915870667,1.1367294788360596,0.29277893900871277,0.4067249298095703,0.9055610299110413,0.2071107029914856,71,0.21441704034805298,164,0.0056326985359191895,50.227840423583984,1258.5469970703125,3037,3037,0.021484375,0.0,0.021484375,0.2764323055744171,1e-05,0.016245447099208832,4.199042797088623,4.512609004974365,0.03280973434448242,-0.058986764401197433,0.8977394104003906,0.18878374993801117
132,0.5015943050384521,0.6669344305992126,1.2083020210266113,0.29067838191986084,0.4156045615673065,0.8421823978424072,0.20727214217185974,80,0.15255334973335266,119,0.004585921764373779,48.768375396728516,1223.116455078125,3045,3045,0.017578125,0.0,0.017578125,0.2701823115348816,1e-05,0.01655072718858719,4.016032695770264,4.503321647644043,0.03253985568881035,-0.05483800172805786,0.867870032787323,0.22247397899627686
133,0.5016412138938904,0.6645875573158264,1.1859130859375,0.28988009691238403,0.41444772481918335,0.8487740159034729,0.20727087557315826,68,0.11651936173439026,142,0.005568385124206543,61.84707260131836,979.777099609375,3114,3114,0.022135416666666668,0.0,0.022135416666666668,0.28346356749534607,1e-05,0.01838664524257183,3.979346513748169,4.514707088470459,0.026042524725198746,-0.0560917854309082,0.9458107948303223,0.20016895234584808
134,0.5040921568870544,0.6637851595878601,1.1399097442626953,0.2897511124610901,0.41253456473350525,0.8349226713180542,0.20713047683238983,80,0.10564196109771729,105,0.005170762538909912,46.77681350708008,875.5294799804688,3098,3098,0.018880208333333332,0.0,0.018880208333333332,0.3055989742279053,1e-05,0.01915256306529045,4.003733158111572,4.5180559158325195,0.03080177865922451,-0.057492174208164215,0.8579322695732117,0.24010038375854492
135,0.5007064342498779,0.671535074710846,1.3282876014709473,0.2928762435913086,0.42017698287963867,0.8462178707122803,0.20722049474716187,89,0.17965969443321228,126,0.0033391714096069336,54.09545135498047,1629.7078857421875,3057,3057,0.020833333333333332,0.0,0.020833333333333332,0.2721354365348816,1e-05,0.017377670854330063,4.142007350921631,4.490108013153076,0.02872760035097599,-0.05287807807326317,0.855794370174408,0.2619816064834595
136,0.5033085346221924,0.665019154548645,1.387913703918457,0.2904568016529083,0.4154531955718994,0.8998744487762451,0.2074754685163498,71,0.15280014276504517,156,0.0036843419075012207,48.235084533691406,1073.9345703125,3013,3013,0.01953125,0.0,0.01953125,0.29739585518836975,1e-05,0.019618496298789978,3.9100098609924316,4.464381694793701,0.031181244179606438,-0.06245673447847366,0.8101016879081726,0.2710592746734619
137,0.5070456266403198,0.6697098612785339,1.211198091506958,0.2924875319004059,0.41238701343536377,0.8908032774925232,0.20760494470596313,74,0.1951402723789215,136,0.004437565803527832,54.16160583496094,815.1866455078125,3061,3061,0.017578125,0.0,0.017578125,0.2734375,1e-05,0.017082244157791138,4.111157417297363,4.456406593322754,0.033042412251234055,-0.05423642322421074,0.7822438478469849,0.2861669957637787
138,0.5026792883872986,0.6725321412086487,1.1470699310302734,0.2995195984840393,0.42414790391921997,0.9193732142448425,0.20762309432029724,77,0.2116565704345703,153,0.003995954990386963,47.9015998840332,847.330810546875,3003,3003,0.0234375,0.0,0.0234375,0.2929687798023224,1e-05,0.017531955614686012,4.083353519439697,4.455124855041504,0.030154287815093994,-0.05654853209853172,0.8936042785644531,0.1929563730955124
139,0.5068177580833435,0.6764228343963623,1.157047152519226,0.3017573058605194,0.42946621775627136,1.0108065605163574,0.20762963593006134,70,0.23620831966400146,117,0.003412783145904541,54.689674377441406,1059.7906494140625,3101,3101,0.017578125,0.0,0.017578125,0.27565106749534607,1e-05,0.01693371683359146,4.1781134605407715,4.45589017868042,0.028243599459528923,-0.05577807500958443,0.9333995580673218,0.18186938762664795
140,0.5094539523124695,0.6765217185020447,1.100571632385254,0.30177152156829834,0.4314673840999603,0.9908170700073242,0.20762234926223755,68,0.17829307913780212,92,0.002900421619415283,46.62800598144531,1041.645751953125,3043,3043,0.020182291666666668,0.0,0.020182291666666668,0.29713544249534607,1e-05,0.019835231825709343,3.971062183380127,4.446383953094482,0.026312286034226418,-0.058621179312467575,0.8622359037399292,0.24505385756492615
141,0.5084943771362305,0.6716197729110718,1.1822738647460938,0.3017500638961792,0.4223559498786926,0.9093229174613953,0.20775766670703888,77,0.1870543658733368,138,0.005365252494812012,52.68621063232422,1344.697998046875,3102,3102,0.01953125,0.0,0.01953125,0.2955729365348816,1e-05,0.02007175423204899,4.154072284698486,4.426790714263916,0.024697037413716316,-0.0539463646709919,0.9352036714553833,0.19311437010765076
142,0.5047129392623901,0.680639922618866,1.2248616218566895,0.307783842086792,0.43367353081703186,0.8216043710708618,0.20788924396038055,81,0.20753195881843567,126,0.005096137523651123,47.77240753173828,1305.783203125,3052,3052,0.0234375,0.0,0.0234375,0.2692708373069763,1e-05,0.016754474490880966,3.9926116466522217,4.417725086212158,0.024692712351679802,-0.053283143788576126,0.8458260297775269,0.24646878242492676
143,0.5062137842178345,0.6785851120948792,1.2719528675079346,0.3045791685581207,0.42984646558761597,0.9068097472190857,0.20791876316070557,89,0.18890056014060974,123,0.004792571067810059,50.179073333740234,1141.528076171875,3079,3079,0.016927083333333332,0.0,0.016927083333333332,0.26953125,1e-05,0.017056412994861603,4.0315752029418945,4.412251949310303,0.024276085197925568,-0.054788488894701004,0.872959315776825,0.19974540174007416
144,0.512688398361206,0.6767491698265076,1.22027587890625,0.3076992928981781,0.4329718351364136,0.8511590957641602,0.20796562731266022,88,0.1621212661266327,82,0.004836618900299072,47.084693908691406,1083.1627197265625,3071,3071,0.0234375,0.0,0.0234375,0.2955729365348816,1e-05,0.018619354814291,4.110318183898926,4.403311729431152,0.02758965827524662,-0.05690455064177513,0.8922504186630249,0.21774443984031677
145,0.5126669406890869,0.6906318664550781,1.1734633445739746,0.31144508719444275,0.43476247787475586,0.8602687120437622,0.208064004778862,83,0.18560495972633362,131,0.006354153156280518,54.98378372192383,899.4173583984375,3058,3058,0.016276041666666668,0.0,0.016276041666666668,0.2842448055744171,1e-05,0.01815560832619667,4.060905933380127,4.381081581115723,0.02986658550798893,-0.056153591722249985,0.8818311095237732,0.23312173783779144
146,0.51869797706604,0.6833662986755371,1.2438948154449463,0.3169045150279999,0.4462902843952179,0.8397555351257324,0.20827093720436096,101,0.168928861618042,108,0.004746437072753906,48.64965057373047,1078.8731689453125,3094,3094,0.020182291666666668,0.0,0.020182291666666668,0.2848958373069763,1e-05,0.017602382227778435,4.025111675262451,4.349852085113525,0.027769366279244423,-0.059188362210989,0.8602393865585327,0.24958568811416626
147,0.5155020952224731,0.6881970763206482,1.1545417308807373,0.3142955005168915,0.4422621726989746,0.935336709022522,0.2084958702325821,91,0.15808948874473572,112,0.005141019821166992,53.78636169433594,1382.654541015625,3069,3069,0.017578125,0.0,0.017578125,0.30286461114883423,1e-05,0.01844910904765129,3.9698150157928467,4.3338141441345215,0.02426036261022091,-0.06032833456993103,0.8641554713249207,0.2006356418132782
148,0.5135641694068909,0.6779380440711975,1.1386607885360718,0.3129924535751343,0.43798381090164185,0.8494219779968262,0.20853227376937866,103,0.20877638459205627,122,0.0048119425773620605,53.29018020629883,1074.08544921875,3011,3011,0.021484375,0.0,0.021484375,0.27356773614883423,1e-05,0.01726006157696247,4.020272731781006,4.324821472167969,0.02566932514309883,-0.05722217634320259,0.8754226565361023,0.23811762034893036
149,0.5228940844535828,0.6949958801269531,1.1547815799713135,0.3208753764629364,0.44955554604530334,1.1039226055145264,0.208620086312294,97,0.2210361659526825,119,0.005415081977844238,49.35011672973633,975.684814453125,3053,3053,0.01953125,0.0,0.01953125,0.28111979365348816,1e-05,0.017510345205664635,4.102884769439697,4.319411754608154,0.030515015125274658,-0.0556560717523098,0.8556020259857178,0.25198888778686523
150,0.5183191895484924,0.6949957013130188,1.2065266370773315,0.3206074833869934,0.4491994082927704,0.9613956212997437,0.20861229300498962,104,0.18391364812850952,111,0.006262362003326416,50.78935623168945,978.8521118164062,2995,2995,0.01953125,0.0,0.01953125,0.28007814288139343,1e-05,0.018323257565498352,4.028504848480225,4.321017742156982,0.031199023127555847,-0.05900502949953079,0.8370646834373474,0.2562450170516968
151,0.5198731422424316,0.688456118106842,1.2618474960327148,0.3182966709136963,0.4468884766101837,0.799601674079895,0.20861487090587616,89,0.1500316858291626,137,0.0043656229972839355,47.20297622680664,1076.8046875,3022,3022,0.01953125,0.0,0.01953125,0.2845052182674408,1e-05,0.018499327823519707,4.256509304046631,4.321192264556885,0.026730654761195183,-0.05502162501215935,0.8443578481674194,0.23126965761184692
152,0.5188283324241638,0.6893891096115112,1.2325255870819092,0.3211701810359955,0.45273736119270325,0.9374447464942932,0.20860978960990906,100,0.1880759298801422,125,0.004217922687530518,52.956214904785156,884.353271484375,3028,3028,0.018880208333333332,0.0,0.018880208333333332,0.30130210518836975,1e-05,0.020522477105259895,4.020637512207031,4.317705154418945,0.02659463696181774,-0.058308180421590805,0.8542014956474304,0.22845610976219177
153,0.525413990020752,0.701539933681488,1.2423679828643799,0.32725828886032104,0.4556971490383148,0.8799791932106018,0.20867827534675598,101,0.2033505141735077,124,0.009186804294586182,48.17023468017578,1031.61767578125,3010,3010,0.0234375,0.0,0.0234375,0.2757812738418579,1e-05,0.017565740272402763,4.136437892913818,4.320018291473389,0.023474663496017456,-0.056525107473134995,0.9425467252731323,0.19474384188652039
154,0.5269625782966614,0.7079131603240967,1.3543450832366943,0.3301025331020355,0.4699611961841583,1.0069620609283447,0.20859575271606445,86,0.1450914442539215,98,0.004252374172210693,51.69417953491211,1318.8564453125,3085,3085,0.018229166666666668,0.0,0.018229166666666668,0.2710937559604645,1e-05,0.016810934990644455,4.340697765350342,4.319889068603516,0.028111202642321587,-0.05298584699630737,0.8865586519241333,0.23822765052318573
155,0.5269737839698792,0.703357458114624,1.2462307214736938,0.3259439170360565,0.4628311097621918,0.9861842393875122,0.20865890383720398,113,0.253785103559494,148,0.005341291427612305,48.182823181152344,1098.2593994140625,3006,3006,0.018229166666666668,0.0,0.018229166666666668,0.2847656309604645,1e-05,0.01975681073963642,4.126990795135498,4.316834449768066,0.031454216688871384,-0.05743243172764778,0.8136943578720093,0.2506099045276642
156,0.5282076001167297,0.7044804096221924,1.4111318588256836,0.32905447483062744,0.4634259045124054,1.0164457559585571,0.2086520940065384,85,0.16154757142066956,116,0.005592286586761475,48.064292907714844,1002.6713256835938,2958,2958,0.01953125,0.0,0.01953125,0.28697916865348816,1e-05,0.0165109746158123,3.9927406311035156,4.318151473999023,0.030222088098526,-0.05908431485295296,0.7903823852539062,0.2791474759578705
157,0.5253905057907104,0.6988610029220581,1.3458449840545654,0.3307932913303375,0.46059155464172363,0.9531087279319763,0.20862838625907898,93,0.2095986306667328,101,0.005322873592376709,48.11454391479492,796.1396484375,2978,2978,0.020182291666666668,0.0,0.020182291666666668,0.2701823115348816,1e-05,0.017891868948936462,4.148037433624268,4.311491966247559,0.026495888829231262,-0.052797045558691025,0.8090586066246033,0.25262415409088135
158,0.5285733342170715,0.7110673785209656,1.3814656734466553,0.33572742342948914,0.4764767587184906,1.0441367626190186,0.20874711871147156,92,0.1506427824497223,141,0.005030333995819092,59.60453796386719,756.966064453125,3033,3033,0.015625,0.0,0.015625,0.28958335518836975,1e-05,0.018781229853630066,4.148051738739014,4.302230358123779,0.030803058296442032,-0.057292040437459946,0.8697165250778198,0.20905357599258423
159,0.528928816318512,0.7059550881385803,1.496527910232544,0.3364078402519226,0.47653186321258545,0.9080154895782471,0.20875270664691925,100,0.25076326727867126,122,0.0050727128982543945,54.96271514892578,1373.1160888671875,2950,2950,0.024739583333333332,0.0,0.024739583333333332,0.27916666865348816,1e-05,0.018394213169813156,4.301154613494873,4.3045735359191895,0.030209053307771683,-0.052879698574543,0.8621870875358582,0.23662851750850677
160,0.5369076728820801,0.7115846276283264,1.2161972522735596,0.3454132676124573,0.4867507219314575,0.9627313613891602,0.20874154567718506,104,0.2233104407787323,113,0.0050283074378967285,50.000274658203125,887.0872802734375,3090,3090,0.012369791666666666,0.0,0.012369791666666666,0.2665364742279053,1e-05,0.016392946243286133,4.341649055480957,4.307335376739502,0.03120097890496254,-0.054243601858615875,0.8482450842857361,0.22308185696601868
161,0.5336470007896423,0.7143517136573792,1.5273585319519043,0.34305301308631897,0.4897472858428955,0.9093295931816101,0.20870700478553772,110,0.15793779492378235,112,0.007265329360961914,55.84516143798828,974.62353515625,2946,2946,0.025390625,0.0,0.025390625,0.2966145873069763,1e-05,0.018984362483024597,4.161314964294434,4.302041053771973,0.02851499430835247,-0.055537283420562744,0.905850887298584,0.22052964568138123
162,0.5364121794700623,0.7150241732597351,1.1865665912628174,0.3436175286769867,0.4850403964519501,0.987558901309967,0.208818718791008,127,0.18161606788635254,129,0.004483640193939209,50.34645462036133,946.7146606445312,3070,3070,0.016276041666666668,0.0,0.016276041666666668,0.27395835518836975,1e-05,0.01763414964079857,4.297366619110107,4.2844719886779785,0.024764178320765495,-0.0516931377351284,0.8717533349990845,0.20007359981536865
163,0.5374722480773926,0.7175033688545227,1.5241843461990356,0.34319162368774414,0.48512551188468933,0.996573805809021,0.20894232392311096,102,0.23084864020347595,96,0.006738603115081787,53.54242706298828,1128.775146484375,3028,3028,0.025390625,0.0,0.025390625,0.2984375059604645,1e-05,0.018667813390493393,4.168410778045654,4.269256114959717,0.025874918326735497,-0.05626530200242996,0.9706453084945679,0.1788851022720337
164,0.5375942587852478,0.7168387174606323,1.1709221601486206,0.34350916743278503,0.49817410111427307,1.0018720626831055,0.20905141532421112,122,0.1376475691795349,79,0.005966782569885254,48.21926498413086,935.1529541015625,3045,3045,0.014973958333333334,0.0,0.014973958333333334,0.2925781309604645,1e-05,0.018966421484947205,4.229429721832275,4.254798412322998,0.025758592411875725,-0.05430136248469353,0.8865455985069275,0.20444659888744354
165,0.5402493476867676,0.722939133644104,1.4624974727630615,0.3451530933380127,0.49968811869621277,1.030657410621643,0.20914585888385773,129,0.25817814469337463,97,0.004714250564575195,55.766693115234375,983.861083984375,2973,2973,0.022135416666666668,0.0,0.022135416666666668,0.2805989682674408,1e-05,0.017367839813232422,4.3594865798950195,4.2438812255859375,0.02561921440064907,-0.05413270741701126,0.9271471500396729,0.18485359847545624
166,0.5384242534637451,0.7222188711166382,1.5123202800750732,0.3508721590042114,0.5033963322639465,1.0335522890090942,0.20922131836414337,116,0.17810234427452087,90,0.0031238794326782227,54.59018325805664,1033.7994384765625,3070,3070,0.014973958333333334,0.0,0.014973958333333334,0.2985677123069763,1e-05,0.019228002056479454,4.160553455352783,4.235865116119385,0.026027346029877663,-0.055641114711761475,0.8421483039855957,0.21574950218200684
167,0.5430870056152344,0.7208980321884155,1.3683581352233887,0.351097047328949,0.48921945691108704,1.0338830947875977,0.20925526320934296,137,0.22441503405570984,93,0.005727827548980713,48.22305679321289,1223.161376953125,3042,3042,0.021484375,0.0,0.021484375,0.27916666865348816,1e-05,0.018632646650075912,4.254874229431152,4.230168342590332,0.031119316816329956,-0.05477941036224365,0.8802027106285095,0.2360219955444336
168,0.5341334342956543,0.709261953830719,1.4898688793182373,0.3463558256626129,0.49021804332733154,1.198252558708191,0.20931927859783173,127,0.17902624607086182,105,0.005695760250091553,54.734134674072266,1110.156005859375,3054,3054,0.016927083333333332,0.0,0.016927083333333332,0.29127606749534607,1e-05,0.019153976812958717,4.135293960571289,4.208287239074707,0.030941039323806763,-0.05413007736206055,0.8102046847343445,0.27983805537223816
169,0.5415171980857849,0.7229923605918884,1.458858847618103,0.34873563051223755,0.49216198921203613,0.9871728420257568,0.2095317244529724,129,0.15685099363327026,118,0.004283010959625244,54.00537872314453,1242.9093017578125,3032,3032,0.022786458333333332,0.0,0.022786458333333332,0.28632813692092896,1e-05,0.017905494198203087,4.180442810058594,4.182553768157959,0.032883625477552414,-0.056543588638305664,0.8598017692565918,0.22389379143714905
170,0.5376120805740356,0.7220979332923889,1.208134651184082,0.3432978689670563,0.4818963408470154,1.002048134803772,0.2096938192844391,137,0.22862282395362854,93,0.004436969757080078,53.40282440185547,1526.35498046875,3066,3066,0.014973958333333334,0.0,0.014973958333333334,0.2747395932674408,1e-05,0.016844771802425385,4.048628330230713,4.1607747077941895,0.027285350486636162,-0.055942077189683914,0.8076226115226746,0.2564435601234436
171,0.5323662161827087,0.7081754803657532,1.2153429985046387,0.3389548659324646,0.4732206165790558,1.003732681274414,0.20985198020935059,118,0.20728519558906555,125,0.004726052284240723,58.664329528808594,1272.6639404296875,2979,2979,0.024739583333333332,0.0,0.024739583333333332,0.2816406488418579,1e-05,0.017370257526636124,4.1936821937561035,4.152181148529053,0.029059240594506264,-0.05356781557202339,0.8701996803283691,0.25326308608055115
172,0.5313689112663269,0.7092859745025635,1.4570808410644531,0.33790647983551025,0.4836925268173218,1.0705974102020264,0.20983180403709412,113,0.17812615633010864,113,0.006809055805206299,60.95166015625,1044.20556640625,3020,3020,0.015625,0.0,0.015625,0.27617189288139343,1e-05,0.01765022985637188,4.281542778015137,4.154351711273193,0.031382810324430466,-0.052190013229846954,0.805921733379364,0.24650773406028748
173,0.5344112515449524,0.7094368934631348,1.4091697931289673,0.33790144324302673,0.4848509132862091,0.9808648228645325,0.2098512351512909,106,0.20307284593582153,110,0.005129814147949219,58.69310760498047,1047.153564453125,2988,2988,0.020182291666666668,0.0,0.020182291666666668,0.2841145992279053,1e-05,0.017888586968183517,4.02340841293335,4.139930248260498,0.032994192093610764,-0.05801009014248848,0.8331432342529297,0.2526199519634247
174,0.5343407988548279,0.7110716104507446,1.5614707469940186,0.3415646553039551,0.4813779890537262,1.134792447090149,0.21002231538295746,131,0.25425031781196594,109,0.005150973796844482,58.15924072265625,1000.5455322265625,2961,2961,0.020182291666666668,0.0,0.020182291666666668,0.2779948115348816,1e-05,0.01711392216384411,4.10935640335083,4.120118618011475,0.025866059586405754,-0.053877510130405426,0.837172269821167,0.25234735012054443
175,0.5414633750915527,0.7223706841468811,1.5938034057617188,0.3468117415904999,0.4909219443798065,1.0825821161270142,0.21013501286506653,135,0.19643548130989075,147,0.003871023654937744,50.743858337402344,1217.8675537109375,3004,3004,0.020182291666666668,0.0,0.020182291666666668,0.28151044249534607,1e-05,0.017704499885439873,4.247411727905273,4.111971378326416,0.0292033888399601,-0.056647758930921555,0.9051022529602051,0.20416967570781708
176,0.5343204736709595,0.7170218825340271,1.443019151687622,0.34419959783554077,0.49241089820861816,1.0298495292663574,0.21016934514045715,120,0.21013092994689941,69,0.004872024059295654,52.21833038330078,1266.57373046875,3000,3000,0.017578125,0.0,0.017578125,0.2916666865348816,1e-05,0.01992596872150898,4.145822048187256,4.1081366539001465,0.034064944833517075,-0.05224419757723808,0.8230090141296387,0.2697135806083679
177,0.5415291786193848,0.7247381210327148,1.2967166900634766,0.35062742233276367,0.5010321736335754,1.0874061584472656,0.210195392370224,126,0.29418709874153137,101,0.006050229072570801,54.46792984008789,900.0084228515625,2931,2931,0.018880208333333332,0.0,0.018880208333333332,0.28723961114883423,1e-05,0.018293611705303192,4.294332027435303,4.097026348114014,0.03126991167664528,-0.05431322008371353,0.9099770784378052,0.20565885305404663
178,0.5388028025627136,0.7125115394592285,1.4628732204437256,0.34103700518608093,0.4900283217430115,1.1285027265548706,0.21031934022903442,141,0.19477123022079468,82,0.004727721214294434,49.738075256347656,1029.8165283203125,2972,2972,0.01953125,0.0,0.01953125,0.27617189288139343,1e-05,0.017399078235030174,4.2901740074157715,4.0814971923828125,0.027793223038315773,-0.05573287233710289,0.7824058532714844,0.3165993094444275
179,0.5370807647705078,0.7183058857917786,1.2966961860656738,0.3450349271297455,0.4883479177951813,1.159792423248291,0.21041743457317352,113,0.18785297870635986,132,0.004503965377807617,49.84511184692383,934.8235473632812,2994,2994,0.020182291666666668,0.0,0.020182291666666668,0.2886718809604645,1e-05,0.018354468047618866,4.095698356628418,4.0746073722839355,0.02973278798162937,-0.05752531439065933,0.8591949343681335,0.22855603694915771
180,0.5409075021743774,0.7235191464424133,1.4256898164749146,0.3462258577346802,0.49712783098220825,1.279221773147583,0.2104431688785553,132,0.21337896585464478,70,0.0044599175453186035,57.84593200683594,1051.001708984375,2963,2963,0.018229166666666668,0.0,0.018229166666666668,0.28893229365348816,1e-05,0.017400095239281654,4.1660475730896,4.055666923522949,0.03145840764045715,-0.05487218499183655,0.8183109164237976,0.2516225576400757
181,0.5405964255332947,0.7285029888153076,1.2994526624679565,0.34615588188171387,0.49594172835350037,1.015795111656189,0.21066056191921234,139,0.21895113587379456,91,0.008097290992736816,59.47075271606445,1082.854248046875,2966,2966,0.020182291666666668,0.0,0.020182291666666668,0.2750000059604645,1e-05,0.017061330378055573,4.040999412536621,4.040414333343506,0.027939388528466225,-0.05296286940574646,0.8555471897125244,0.25722306966781616
182,0.5350266098976135,0.7202324271202087,1.3787715435028076,0.341693252325058,0.4981427788734436,1.1317235231399536,0.2106848508119583,104,0.18604546785354614,108,0.00534743070602417,49.14388656616211,1065.56591796875,2977,2977,0.01953125,0.0,0.01953125,0.27591148018836975,1e-05,0.01760069653391838,4.159478664398193,4.03003454208374,0.029905149713158607,-0.05588031932711601,0.7793289422988892,0.2918139696121216
183,0.5412324666976929,0.7185024619102478,1.5313360691070557,0.3464166820049286,0.492136150598526,1.1325054168701172,0.21082152426242828,152,0.22057726979255676,117,0.006449222564697266,57.58146667480469,977.805419921875,3024,3024,0.018880208333333332,0.0,0.018880208333333332,0.28736981749534607,1e-05,0.018514113500714302,4.259586811065674,4.01144552230835,0.02772578038275242,-0.05416547879576683,0.8752285838127136,0.214883491396904
184,0.5415158271789551,0.7297276854515076,1.3051425218582153,0.3520723581314087,0.5007784962654114,1.0532763004302979,0.2109507918357849,138,0.20692449808120728,113,0.006761312484741211,49.74129104614258,1332.4893798828125,2970,2970,0.022135416666666668,0.0,0.022135416666666668,0.2783854305744171,1e-05,0.016919296234846115,4.314789295196533,3.998352527618408,0.028184330090880394,-0.05033114179968834,0.8293920755386353,0.2471725195646286
185,0.5426687598228455,0.7242815494537354,1.2978371381759644,0.35394006967544556,0.5019729733467102,1.2199422121047974,0.2110186219215393,156,0.24389711022377014,86,0.006488919258117676,48.06851577758789,1036.5166015625,3042,3042,0.010416666666666666,0.0,0.010416666666666666,0.2977864742279053,1e-05,0.019174467772245407,4.1642374992370605,3.98980450630188,0.02482917532324791,-0.05384690687060356,0.7915153503417969,0.27901196479797363
186,0.5453622341156006,0.7329199910163879,1.317095398902893,0.35251203179359436,0.5155259966850281,1.0946663618087769,0.21108649671077728,121,0.21616050601005554,124,0.005259037017822266,48.159278869628906,1144.1185302734375,2950,2950,0.02734375,0.0,0.02734375,0.2848958373069763,1e-05,0.01859455555677414,4.269867897033691,3.97820782661438,0.021898536011576653,-0.05787734314799309,0.9547265768051147,0.16623371839523315
187,0.5543365478515625,0.7482170462608337,1.6287727355957031,0.3659617304801941,0.5231598019599915,1.0738650560379028,0.21118997037410736,150,0.185115784406662,91,0.004418909549713135,54.98362731933594,832.6238403320312,3057,3057,0.017578125,0.0,0.017578125,0.28789064288139343,1e-05,0.01939981058239937,4.1602463722229,3.961336612701416,0.0236907247453928,-0.053578931838274,0.9201219081878662,0.19849547743797302
188,0.5472413301467896,0.7436035871505737,1.2886021137237549,0.3592095971107483,0.5201804041862488,1.101261019706726,0.21132014691829681,137,0.1955639123916626,79,0.006752371788024902,52.0335578918457,821.5469360351562,2999,2999,0.018880208333333332,0.0,0.018880208333333332,0.27955731749534607,1e-05,0.01832709088921547,4.125297546386719,3.9424304962158203,0.025485683232545853,-0.056133855134248734,0.8743675947189331,0.24089324474334717
189,0.5488215684890747,0.7317778468132019,1.2129342555999756,0.36132195591926575,0.5174957513809204,1.086154818534851,0.21146875619888306,120,0.22915193438529968,119,0.005856335163116455,50.49424362182617,1086.3433837890625,2974,2974,0.020833333333333332,0.0,0.020833333333333332,0.27460938692092896,1e-05,0.017430588603019714,4.183051586151123,3.921091079711914,0.02586001716554165,-0.05433068796992302,0.8868386745452881,0.23912964761257172
190,0.551697313785553,0.7382636666297913,1.2180492877960205,0.3636866509914398,0.5121200680732727,1.0527199506759644,0.2116284817457199,153,0.22405123710632324,106,0.0048500895500183105,54.24348831176758,1050.22900390625,2960,2960,0.016927083333333332,0.0,0.016927083333333332,0.2731770873069763,1e-05,0.017061639577150345,4.221977710723877,3.9062561988830566,0.027933893725275993,-0.05471152067184448,0.7747591733932495,0.28082817792892456
191,0.549218475818634,0.7335588335990906,1.3045735359191895,0.3609676659107208,0.5018855333328247,1.0322542190551758,0.2116941213607788,134,0.31035640835762024,151,0.004732847213745117,58.80397415161133,1028.7393798828125,2920,2920,0.022135416666666668,0.0,0.022135416666666668,0.27916666865348816,1e-05,0.01759917661547661,4.0748209953308105,3.8888134956359863,0.02789425291121006,-0.05504017695784569,0.8629657626152039,0.23245981335639954
192,0.5554035305976868,0.7398326992988586,1.4212844371795654,0.36465778946876526,0.5210652947425842,1.1330331563949585,0.21186473965644836,133,0.2089373767375946,105,0.0049484968185424805,52.82987594604492,1212.3509521484375,3052,3052,0.018229166666666668,0.0,0.018229166666666668,0.2734375,1e-05,0.01614031009376049,4.251242160797119,3.8644959926605225,0.03274821117520332,-0.054963476955890656,0.8792632818222046,0.21647779643535614
193,0.5524680614471436,0.7403276562690735,1.3683069944381714,0.3620055615901947,0.5191285014152527,1.1944676637649536,0.21203608810901642,137,0.2192913293838501,102,0.005411028861999512,57.11186599731445,1283.3726806640625,2951,2951,0.018880208333333332,0.0,0.018880208333333332,0.2861979305744171,1e-05,0.018478207290172577,4.185253143310547,3.847085952758789,0.029924428090453148,-0.05492863059043884,0.8521299362182617,0.22430884838104248
194,0.5481206774711609,0.7327796220779419,1.2689778804779053,0.36397817730903625,0.5111712217330933,1.02769136428833,0.21212777495384216,182,0.257064551115036,121,0.004176735877990723,55.147735595703125,1067.004150390625,3022,3022,0.014973958333333334,0.0,0.014973958333333334,0.2864583432674408,1e-05,0.01822737604379654,4.166140079498291,3.84222412109375,0.03249136731028557,-0.05563342198729515,0.8187499046325684,0.2413806915283203
