case_set,snapshot_update,checkpoint_sha256,case_manifest_sha256,case_id,env_id,checkpoint,episode_return,episode_length,action_abs_max,target_joint_limit_steps,actual_joint_limit_steps,target_joint_max_excess_rad,actual_joint_max_excess_rad,self_collision_steps,self_collision_max_N,confirmed_nonfoot_ground_steps,confirmed_nonfoot_ground_max_N,foot_ground_steps,nonfinite,primary_fall,height_failure,tilt_failure,timeout,episode_seconds,velocity_tracking_error_mean,velocity_tracking_mean,command_x_mean,command_y_mean,actual_x_mean,actual_y_mean,actual_forward_distance,action_abs_mean,seed,observation_noise_seed
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_04,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-3.297428539925022,57,0.48553282022476196,0,0,0.0,0.0,2,1.4744617938995361,0,0.0,55,False,True,True,False,False,1.1400000000000001,1.2275033791859944,0.030527431209692747,0.5,0.0,-0.715872432579074,-0.16032098024560695,-0.8160945731401443,0.09996858735879262,12345,1201263
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_05,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-2.926407946739346,72,0.4696112871170044,0,0,0.0,0.0,1,0.6211695075035095,0,0.0,70,False,True,True,False,False,1.44,1.0424861816896334,0.09443410644174066,0.5,0.0,-0.5319862131857209,0.09003147265563409,-0.7660601469874382,0.09832278825342655,12345,1305992
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_06,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-3.5971743185073137,52,0.484514445066452,0,0,0.0,0.0,4,2.175417900085449,0,0.0,50,False,True,True,False,False,1.04,1.0981576362481484,0.034444047561543394,0.5,0.0,-0.4228615534420197,0.5581618409890395,-0.4397760155797005,0.08878563695515578,12345,1410721
fixed_forward,100,2e2db6c9f98cf730425febe5c7b874e9431a0a103de3f1579b9c55cf36a07345,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_07,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_100.pt,-3.504825552459806,53,0.46914246678352356,0,0,0.0,0.0,11,14.490144729614258,0,0.0,53,False,True,True,False,False,1.06,1.2193601941162686,0.0366712529463416,0.5,0.0,-0.6325452693228452,-0.4138557563694018,-0.6704979854822158,0.10402544152061895,12345,1515450
fixed_forward,150,936f3b3b0e22a9eba36e49d39aeed3684279229c1a99c573ba10133eb8110b85,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_00,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_150.pt,-2.414182127919048,70,0.5139213800430298,0,9,0.0,0.004603743553161621,2,9.362056732177734,0,0.0,68,False,True,True,False,False,1.4000000000000001,0.5541605558512467,0.44722903213156057,0.5,0.0,0.6168867476816688,-0.0615021941651191,0.8636414467543364,0.09211374691554479,12345,782347
fixed_forward,150,936f3b3b0e22a9eba36e49d39aeed3684279229c1a99c573ba10133eb8110b85,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_01,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_150.pt,-3.0640187190147117,76,0.517646074295044,0,0,0.0,0.0,9,33.74199295043945,0,0.0,74,False,True,True,False,False,1.52,0.8187521633348966,0.13538240657630682,0.5,0.0,-0.12867573021273865,0.4654762135132363,-0.19558710992336273,0.10135923306408681,12345,887076
fixed_forward,150,936f3b3b0e22a9eba36e49d39aeed3684279229c1a99c573ba10133eb8110b85,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_02,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_150.pt,-3.706501565146027,45,0.5228361487388611,0,0,0.0,0.0,8,174.00099182128906,0,0.0,43,False,True,True,False,False,0.9,1.13836370839013,0.017295251224641105,0.5,0.0,-0.2252550459570355,0.845361508263482,-0.20272954136133195,0.10876031782892015,12345,991805
fixed_forward,150,936f3b3b0e22a9eba36e49d39aeed3684279229c1a99c573ba10133eb8110b85,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_03,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_150.pt,-3.439646114828065,46,0.6246967315673828,0,0,0.0,0.0,0,0.0,0,0.0,45,False,True,True,False,False,0.92,1.399564986643584,0.006951310342165827,0.5,0.0,-0.8960182731566222,-0.09202638592409051,-0.8243368113040924,0.11959401323743489,12345,1096534
fixed_forward,150,936f3b3b0e22a9eba36e49d39aeed3684279229c1a99c573ba10133eb8110b85,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_04,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_150.pt,-3.4011360120784957,58,0.6673303246498108,0,0,0.0,0.0,7,5.8650078773498535,0,0.0,56,False,True,True,False,False,1.16,1.2320364086792386,0.029450936179527567,0.5,0.0,-0.7084421875147984,-0.21883449318080112,-0.8217929375171662,0.11856537941714813,12345,1201263
fixed_forward,150,936f3b3b0e22a9eba36e49d39aeed3684279229c1a99c573ba10133eb8110b85,5d90e97f076442b2fbf5ea3d3fbc94ce1ece963ca65cbfe3f4c2a7e7c8ba335d,fixed_forward_05,0,/home/xiexuhui/InstinctLab/logs/e1-d6/forward_learnability_20260924_gpu/train/20260924_153010_G1ForwardResearch_E1_D6_ForwardResearch_s42/snapshot_update_150.pt,-2.880756849888712,76,0.6882747411727905,0,0,0.0,0.0,1,3.0312106609344482,0,0.0,74,False,True,True,False,False,1.52,1.043543859532005,0.0980196349114605,0.5,0.0,-0.530438647164326,0.10431862651909653,-0.8062667436897755,0.1185062017879988,12345,1305992
