controller,action_mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall,classification
zero,legacy_raw,1,27,108,0.54,left_ankle_roll_link,unconfirmed,160.38409423828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,27,108,0.54,right_ankle_roll_link,unconfirmed,159.85572814941406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,27,108,0.54,left_ankle_roll_link,unconfirmed,160.33282470703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,27,108,0.54,right_ankle_roll_link,unconfirmed,159.752685546875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,27,108,0.54,left_ankle_roll_link,unconfirmed,160.4258270263672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,27,108,0.54,right_ankle_roll_link,unconfirmed,159.7795867919922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,27,108,0.54,left_ankle_roll_link,unconfirmed,160.38430786132812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,27,108,0.54,right_ankle_roll_link,unconfirmed,159.77256774902344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,27,108,0.54,left_ankle_roll_link,unconfirmed,160.41624450683594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,27,108,0.54,right_ankle_roll_link,unconfirmed,159.85675048828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,27,108,0.54,left_ankle_roll_link,unconfirmed,160.39208984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,27,108,0.54,right_ankle_roll_link,unconfirmed,159.8172607421875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,27,108,0.54,left_ankle_roll_link,unconfirmed,160.44677734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,27,108,0.54,right_ankle_roll_link,unconfirmed,159.81228637695312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,28,112,0.56,left_ankle_roll_link,unconfirmed,160.5099334716797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,28,112,0.56,right_ankle_roll_link,unconfirmed,159.70703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,28,112,0.56,left_ankle_roll_link,unconfirmed,160.46551513671875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,28,112,0.56,right_ankle_roll_link,unconfirmed,159.7373504638672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,28,112,0.56,left_ankle_roll_link,unconfirmed,160.41029357910156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,28,112,0.56,right_ankle_roll_link,unconfirmed,159.76690673828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,28,112,0.56,left_ankle_roll_link,unconfirmed,160.45571899414062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,28,112,0.56,right_ankle_roll_link,unconfirmed,159.69985961914062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,28,112,0.56,left_ankle_roll_link,unconfirmed,160.38856506347656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,28,112,0.56,right_ankle_roll_link,unconfirmed,159.71397399902344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,28,112,0.56,left_ankle_roll_link,unconfirmed,160.40679931640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,28,112,0.56,right_ankle_roll_link,unconfirmed,159.81753540039062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,28,112,0.56,left_ankle_roll_link,unconfirmed,160.47811889648438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,28,112,0.56,right_ankle_roll_link,unconfirmed,159.82542419433594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,28,112,0.56,left_ankle_roll_link,unconfirmed,160.50787353515625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,28,112,0.56,right_ankle_roll_link,unconfirmed,159.79345703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,29,116,0.58,left_ankle_roll_link,unconfirmed,160.60269165039062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,29,116,0.58,right_ankle_roll_link,unconfirmed,159.71337890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,29,116,0.58,left_ankle_roll_link,unconfirmed,160.5699005126953,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,29,116,0.58,right_ankle_roll_link,unconfirmed,159.75497436523438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,29,116,0.58,left_ankle_roll_link,unconfirmed,160.55078125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,29,116,0.58,right_ankle_roll_link,unconfirmed,159.71510314941406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,29,116,0.58,left_ankle_roll_link,unconfirmed,160.4911651611328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,29,116,0.58,right_ankle_roll_link,unconfirmed,159.67822265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,29,116,0.58,left_ankle_roll_link,unconfirmed,160.45574951171875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,29,116,0.58,right_ankle_roll_link,unconfirmed,159.66595458984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,29,116,0.58,left_ankle_roll_link,unconfirmed,160.64968872070312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,29,116,0.58,right_ankle_roll_link,unconfirmed,159.6736297607422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,29,116,0.58,left_ankle_roll_link,unconfirmed,160.8890380859375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,29,116,0.58,right_ankle_roll_link,unconfirmed,159.8120880126953,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,29,116,0.58,left_ankle_roll_link,unconfirmed,160.87081909179688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,29,116,0.58,right_ankle_roll_link,unconfirmed,159.7222442626953,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,30,120,0.6,left_ankle_roll_link,unconfirmed,160.93362426757812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,30,120,0.6,right_ankle_roll_link,unconfirmed,159.7230987548828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,30,120,0.6,left_ankle_roll_link,unconfirmed,160.7952880859375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,30,120,0.6,right_ankle_roll_link,unconfirmed,160.01080322265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,30,120,0.6,left_ankle_roll_link,unconfirmed,160.65133666992188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,30,120,0.6,right_ankle_roll_link,unconfirmed,159.72218322753906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,30,120,0.6,left_ankle_roll_link,unconfirmed,160.7529296875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,30,120,0.6,right_ankle_roll_link,unconfirmed,159.7107696533203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,30,120,0.6,left_ankle_roll_link,unconfirmed,160.55325317382812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,30,120,0.6,right_ankle_roll_link,unconfirmed,159.72293090820312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,30,120,0.6,left_ankle_roll_link,unconfirmed,160.83087158203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,30,120,0.6,right_ankle_roll_link,unconfirmed,159.6667938232422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,30,120,0.6,left_ankle_roll_link,unconfirmed,160.96383666992188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,30,120,0.6,right_ankle_roll_link,unconfirmed,159.8430633544922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,30,120,0.6,left_ankle_roll_link,unconfirmed,160.8190155029297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,30,120,0.6,right_ankle_roll_link,unconfirmed,159.7572479248047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,31,124,0.62,left_ankle_roll_link,unconfirmed,160.7497100830078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,31,124,0.62,right_ankle_roll_link,unconfirmed,159.79209899902344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,31,124,0.62,left_ankle_roll_link,unconfirmed,160.8417510986328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,31,124,0.62,right_ankle_roll_link,unconfirmed,159.86135864257812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,31,124,0.62,left_ankle_roll_link,unconfirmed,160.75540161132812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,31,124,0.62,right_ankle_roll_link,unconfirmed,159.685546875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,31,124,0.62,left_ankle_roll_link,unconfirmed,160.6884002685547,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,31,124,0.62,right_ankle_roll_link,unconfirmed,159.77154541015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,31,124,0.62,left_ankle_roll_link,unconfirmed,160.82083129882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,31,124,0.62,right_ankle_roll_link,unconfirmed,159.68182373046875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,31,124,0.62,left_ankle_roll_link,unconfirmed,160.70767211914062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,31,124,0.62,right_ankle_roll_link,unconfirmed,159.64291381835938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,31,124,0.62,left_ankle_roll_link,unconfirmed,160.7316131591797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,31,124,0.62,right_ankle_roll_link,unconfirmed,159.732666015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,31,124,0.62,left_ankle_roll_link,unconfirmed,160.87979125976562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,31,124,0.62,right_ankle_roll_link,unconfirmed,159.69900512695312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,32,128,0.64,left_ankle_roll_link,unconfirmed,160.66888427734375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,32,128,0.64,right_ankle_roll_link,unconfirmed,159.62429809570312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,32,128,0.64,left_ankle_roll_link,unconfirmed,160.76319885253906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,32,128,0.64,right_ankle_roll_link,unconfirmed,159.6508331298828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,32,128,0.64,left_ankle_roll_link,unconfirmed,160.73220825195312,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,32,128,0.64,right_ankle_roll_link,unconfirmed,159.62184143066406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,32,128,0.64,left_ankle_roll_link,unconfirmed,160.78009033203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,32,128,0.64,right_ankle_roll_link,unconfirmed,159.66233825683594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,32,128,0.64,left_ankle_roll_link,unconfirmed,160.75787353515625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,32,128,0.64,right_ankle_roll_link,unconfirmed,159.58851623535156,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,32,128,0.64,left_ankle_roll_link,unconfirmed,160.720947265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,32,128,0.64,right_ankle_roll_link,unconfirmed,159.69992065429688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,32,128,0.64,left_ankle_roll_link,unconfirmed,160.90354919433594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,32,128,0.64,right_ankle_roll_link,unconfirmed,159.69883728027344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,32,128,0.64,left_ankle_roll_link,unconfirmed,160.6842041015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,32,128,0.64,right_ankle_roll_link,unconfirmed,159.6024169921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,33,132,0.66,left_ankle_roll_link,unconfirmed,161.1370086669922,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,33,132,0.66,right_ankle_roll_link,unconfirmed,159.68576049804688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,33,132,0.66,left_ankle_roll_link,unconfirmed,160.91976928710938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,33,132,0.66,right_ankle_roll_link,unconfirmed,159.646728515625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,33,132,0.66,left_ankle_roll_link,unconfirmed,160.80111694335938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,33,132,0.66,right_ankle_roll_link,unconfirmed,159.50241088867188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,33,132,0.66,left_ankle_roll_link,unconfirmed,160.74502563476562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,33,132,0.66,right_ankle_roll_link,unconfirmed,159.5169219970703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,33,132,0.66,left_ankle_roll_link,unconfirmed,160.80235290527344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,33,132,0.66,right_ankle_roll_link,unconfirmed,159.52293395996094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,33,132,0.66,left_ankle_roll_link,unconfirmed,160.70982360839844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,33,132,0.66,right_ankle_roll_link,unconfirmed,159.4969024658203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,33,132,0.66,left_ankle_roll_link,unconfirmed,161.1046142578125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,33,132,0.66,right_ankle_roll_link,unconfirmed,159.60665893554688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,33,132,0.66,left_ankle_roll_link,unconfirmed,160.81024169921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,33,132,0.66,right_ankle_roll_link,unconfirmed,159.64035034179688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,34,136,0.68,left_ankle_roll_link,unconfirmed,160.89013671875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,34,136,0.68,right_ankle_roll_link,unconfirmed,159.35214233398438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,34,136,0.68,left_ankle_roll_link,unconfirmed,161.23480224609375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,34,136,0.68,right_ankle_roll_link,unconfirmed,159.81802368164062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,34,136,0.68,left_ankle_roll_link,unconfirmed,160.99322509765625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,34,136,0.68,right_ankle_roll_link,unconfirmed,159.49668884277344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,34,136,0.68,left_ankle_roll_link,unconfirmed,160.70188903808594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,34,136,0.68,right_ankle_roll_link,unconfirmed,159.44979858398438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,34,136,0.68,left_ankle_roll_link,unconfirmed,160.7592315673828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,34,136,0.68,right_ankle_roll_link,unconfirmed,159.4080352783203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,34,136,0.68,left_ankle_roll_link,unconfirmed,160.80003356933594,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,34,136,0.68,right_ankle_roll_link,unconfirmed,159.52745056152344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,34,136,0.68,left_ankle_roll_link,unconfirmed,161.06491088867188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,34,136,0.68,right_ankle_roll_link,unconfirmed,159.7537078857422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,34,136,0.68,left_ankle_roll_link,unconfirmed,160.84027099609375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,34,136,0.68,right_ankle_roll_link,unconfirmed,159.96739196777344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,161.13711547851562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.8199462890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,161.67239379882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.83901977539062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,160.6480712890625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.32864379882812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,160.77183532714844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.3264923095703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,160.85385131835938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.5070343017578,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,160.89190673828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.36004638671875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,161.3846435546875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.84034729003906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,35,140,0.7000000000000001,left_ankle_roll_link,unconfirmed,160.6368408203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,35,140,0.7000000000000001,right_ankle_roll_link,unconfirmed,159.4889373779297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,36,144,0.72,left_ankle_roll_link,unconfirmed,160.8458251953125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,36,144,0.72,right_ankle_roll_link,unconfirmed,159.2433319091797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,36,144,0.72,left_ankle_roll_link,unconfirmed,160.81832885742188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,36,144,0.72,right_ankle_roll_link,unconfirmed,159.57559204101562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,36,144,0.72,left_ankle_roll_link,unconfirmed,160.76431274414062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,36,144,0.72,right_ankle_roll_link,unconfirmed,159.15476989746094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,36,144,0.72,left_ankle_roll_link,unconfirmed,160.61959838867188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,36,144,0.72,right_ankle_roll_link,unconfirmed,159.14060974121094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,36,144,0.72,left_ankle_roll_link,unconfirmed,160.81260681152344,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,36,144,0.72,right_ankle_roll_link,unconfirmed,159.13140869140625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,36,144,0.72,left_ankle_roll_link,unconfirmed,160.70162963867188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,36,144,0.72,right_ankle_roll_link,unconfirmed,159.09039306640625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,36,144,0.72,left_ankle_roll_link,unconfirmed,161.09713745117188,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,36,144,0.72,right_ankle_roll_link,unconfirmed,159.3907470703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,36,144,0.72,left_ankle_roll_link,unconfirmed,160.7002410888672,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,36,144,0.72,right_ankle_roll_link,unconfirmed,159.290283203125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,37,148,0.74,left_ankle_roll_link,unconfirmed,160.51641845703125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,37,148,0.74,right_ankle_roll_link,unconfirmed,158.58163452148438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,37,148,0.74,left_ankle_roll_link,unconfirmed,160.71958923339844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,37,148,0.74,right_ankle_roll_link,unconfirmed,158.72743225097656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,37,148,0.74,left_ankle_roll_link,unconfirmed,160.31124877929688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,37,148,0.74,right_ankle_roll_link,unconfirmed,158.7126007080078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,37,148,0.74,left_ankle_roll_link,unconfirmed,160.3800048828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,37,148,0.74,right_ankle_roll_link,unconfirmed,158.71456909179688,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,37,148,0.74,left_ankle_roll_link,unconfirmed,160.3580322265625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,37,148,0.74,right_ankle_roll_link,unconfirmed,158.698974609375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,37,148,0.74,left_ankle_roll_link,unconfirmed,160.3264923095703,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,37,148,0.74,right_ankle_roll_link,unconfirmed,158.55503845214844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,37,148,0.74,left_ankle_roll_link,unconfirmed,160.39930725097656,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,37,148,0.74,right_ankle_roll_link,unconfirmed,158.7269287109375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,37,148,0.74,left_ankle_roll_link,unconfirmed,160.4949493408203,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,37,148,0.74,right_ankle_roll_link,unconfirmed,158.92047119140625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,38,152,0.76,left_ankle_roll_link,unconfirmed,160.07327270507812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,38,152,0.76,right_ankle_roll_link,unconfirmed,158.3146209716797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,38,152,0.76,left_ankle_roll_link,unconfirmed,159.95230102539062,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,38,152,0.76,right_ankle_roll_link,unconfirmed,158.19003295898438,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,38,152,0.76,left_ankle_roll_link,unconfirmed,159.98291015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,38,152,0.76,right_ankle_roll_link,unconfirmed,158.2455596923828,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,38,152,0.76,left_ankle_roll_link,unconfirmed,159.9980010986328,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,38,152,0.76,right_ankle_roll_link,unconfirmed,158.28318786621094,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,38,152,0.76,left_ankle_roll_link,unconfirmed,160.0541229248047,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,38,152,0.76,right_ankle_roll_link,unconfirmed,158.28128051757812,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,38,152,0.76,left_ankle_roll_link,unconfirmed,160.03643798828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,38,152,0.76,right_ankle_roll_link,unconfirmed,158.24810791015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,38,152,0.76,left_ankle_roll_link,unconfirmed,159.9948272705078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,38,152,0.76,right_ankle_roll_link,unconfirmed,158.21762084960938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,38,152,0.76,left_ankle_roll_link,unconfirmed,160.08740234375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,38,152,0.76,right_ankle_roll_link,unconfirmed,158.3531951904297,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,39,156,0.78,left_ankle_roll_link,unconfirmed,159.6630859375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,39,156,0.78,right_ankle_roll_link,unconfirmed,157.98428344726562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,39,156,0.78,left_ankle_roll_link,unconfirmed,159.756591796875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,39,156,0.78,right_ankle_roll_link,unconfirmed,157.7540740966797,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,39,156,0.78,left_ankle_roll_link,unconfirmed,159.62387084960938,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,2,39,156,0.78,right_ankle_roll_link,unconfirmed,157.659423828125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,39,156,0.78,left_ankle_roll_link,unconfirmed,159.6727294921875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,3,39,156,0.78,right_ankle_roll_link,unconfirmed,157.73814392089844,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,39,156,0.78,left_ankle_roll_link,unconfirmed,159.67091369628906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,4,39,156,0.78,right_ankle_roll_link,unconfirmed,157.7497100830078,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,39,156,0.78,left_ankle_roll_link,unconfirmed,159.6451416015625,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,5,39,156,0.78,right_ankle_roll_link,unconfirmed,157.7126922607422,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,39,156,0.78,left_ankle_roll_link,unconfirmed,159.78704833984375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,6,39,156,0.78,right_ankle_roll_link,unconfirmed,157.7806396484375,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,39,156,0.78,left_ankle_roll_link,unconfirmed,159.57733154296875,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,7,39,156,0.78,right_ankle_roll_link,unconfirmed,157.725830078125,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,40,160,0.8,left_ankle_roll_link,unconfirmed,159.66690063476562,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,0,40,160,0.8,right_ankle_roll_link,unconfirmed,157.23854064941406,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,40,160,0.8,left_ankle_roll_link,unconfirmed,159.45460510253906,[],False,False,unconfirmed_gpu_filter
zero,legacy_raw,1,40,160,0.8,right_ankle_roll_link,unconfirmed,157.2209930419922,[],False,False,unconfirmed_gpu_filter
