update,raw_action_abs_p95,raw_action_abs_p99,raw_action_abs_max,policy_mean_abs_p95,policy_mean_abs_p99,policy_mean_abs_max,policy_std_mean,target_limit_violation_steps,target_limit_max_excess_rad,actual_limit_violation_steps,actual_limit_max_excess_rad,joint_torque_abs_max,contact_sensor_force_max_N,contact_sensor_contact_elements,robot_ground_contact_steps_proxy,primary_fall_ratio,timeout_ratio,terminated_ratio,ratio_clip_fraction,adaptive_learning_rate_end,kl_mean,gradient_norm,entropy_loss,value_loss,surrogate_loss,velocity_tracking_error_mean,velocity_tracking_mean,ratio_metrics_status
115,0.49215489625930786,0.6475829482078552,1.1169066429138184,0.276016503572464,0.37171006202697754,0.6266224980354309,0.20753443241119385,41,0.12631729245185852,178,0.0038632750511169434,50.15522003173828,1190.7044677734375,3189,3189,0.01953125,0.0,0.01953125,,1e-05,0.017368484288454056,4.1522321701049805,4.476469039916992,0.03441751375794411,-0.057505425065755844,0.9864780306816101,0.16467173397541046,MISSING_BROADCASTED_DIAGNOSTIC
116,0.4908009469509125,0.6497430801391602,1.0689831972122192,0.2757571041584015,0.36974889039993286,0.6661204099655151,0.20746709406375885,59,0.1625453233718872,179,0.006612956523895264,55.69467544555664,1228.4422607421875,3119,3119,0.021484375,0.0,0.021484375,,1e-05,0.019695423543453217,4.032773017883301,4.466113567352295,0.030846161767840385,-0.05645561218261719,0.8980953097343445,0.1925857961177826,MISSING_BROADCASTED_DIAGNOSTIC
117,0.4900089204311371,0.6471661329269409,1.103415608406067,0.2766970098018646,0.37323281168937683,0.6392341256141663,0.20764584839344025,44,0.09899270534515381,176,0.007273197174072266,47.38176727294922,891.7797241210938,3177,3177,0.024739583333333332,0.0,0.024739583333333332,,1e-05,0.01801338605582714,4.059926509857178,4.438089847564697,0.02641548030078411,-0.05741602182388306,1.0247793197631836,0.1382344663143158,MISSING_BROADCASTED_DIAGNOSTIC
118,0.4919910132884979,0.6521907448768616,1.0695414543151855,0.27701470255851746,0.36715614795684814,0.6525368094444275,0.20784255862236023,49,0.09957540035247803,152,0.004703938961029053,51.742462158203125,1094.708251953125,3128,3128,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.0182242002338171,3.9465157985687256,4.421174049377441,0.032690394669771194,-0.05565367266535759,0.970160961151123,0.1706695556640625,MISSING_BROADCASTED_DIAGNOSTIC
119,0.500106155872345,0.6600629687309265,1.0949792861938477,0.2822530269622803,0.3778315484523773,0.6491208672523499,0.2079196721315384,51,0.14883381128311157,158,0.005530655384063721,49.26071548461914,1403.51806640625,3085,3085,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.01681896112859249,3.8820950984954834,4.416147708892822,0.030984148383140564,-0.05512961745262146,0.9758931994438171,0.1719938963651657,MISSING_BROADCASTED_DIAGNOSTIC
120,0.49695977568626404,0.6534906625747681,1.0074067115783691,0.28251996636390686,0.3784404397010803,0.7000872492790222,0.20792266726493835,38,0.165662944316864,121,0.003644406795501709,53.86137771606445,1009.665771484375,3108,3108,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.017297876998782158,4.060705661773682,4.405590057373047,0.034576449543237686,-0.05772678926587105,0.9843472242355347,0.16489285230636597,MISSING_BROADCASTED_DIAGNOSTIC
121,0.4978024363517761,0.6507800221443176,1.1655372381210327,0.28502947092056274,0.37923353910446167,0.6495237350463867,0.2080778330564499,45,0.1316462755203247,164,0.00589829683303833,52.629512786865234,1017.340087890625,3071,3071,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.018993088975548744,3.9330387115478516,4.374954700469971,0.026528676971793175,-0.059622831642627716,0.9691600203514099,0.1642170548439026,MISSING_BROADCASTED_DIAGNOSTIC
122,0.4993637502193451,0.6580849885940552,1.0701870918273926,0.2871171534061432,0.38670608401298523,0.6922942399978638,0.20833373069763184,41,0.1217222511768341,170,0.004175901412963867,51.01375961303711,967.6160888671875,3088,3088,0.021484375,0.0,0.021484375,,1e-05,0.018209680914878845,3.8124020099639893,4.352644443511963,0.03438122943043709,-0.059011686593294144,0.9224108457565308,0.21106725931167603,MISSING_BROADCASTED_DIAGNOSTIC
123,0.4983068108558655,0.6553934216499329,1.0289862155914307,0.28140997886657715,0.3778388500213623,0.6226978898048401,0.2084439992904663,52,0.11782020330429077,121,0.004383742809295654,47.845611572265625,1096.951171875,3107,3107,0.017578125,0.0,0.017578125,,1e-05,0.018470069393515587,3.933917760848999,4.3319010734558105,0.03781282529234886,-0.05650445818901062,0.8607761263847351,0.2248690128326416,MISSING_BROADCASTED_DIAGNOSTIC
124,0.49960169196128845,0.6568212509155273,1.1271893978118896,0.2861759066581726,0.3785061836242676,0.696800947189331,0.20861992239952087,48,0.16772112250328064,171,0.004561364650726318,48.3327522277832,1429.697265625,3052,3052,0.01953125,0.0,0.01953125,,1e-05,0.019568970426917076,3.8569247722625732,4.311159610748291,0.03876015171408653,-0.061150189489126205,0.9158098697662354,0.20066533982753754,MISSING_BROADCASTED_DIAGNOSTIC
125,0.5002467632293701,0.6607770919799805,1.2196412086486816,0.28736987709999084,0.38341137766838074,0.7059159874916077,0.20874743163585663,52,0.20308414101600647,164,0.005317270755767822,50.5734977722168,748.0001220703125,3166,3166,0.01953125,0.0,0.01953125,,1e-05,0.017661485821008682,4.118603706359863,4.299185752868652,0.03195550665259361,-0.05852434039115906,0.9767224192619324,0.21248720586299896,MISSING_BROADCASTED_DIAGNOSTIC
126,0.49785855412483215,0.6594887375831604,1.1160364151000977,0.28561273217201233,0.38426607847213745,0.6526146531105042,0.20880411565303802,51,0.11392998695373535,172,0.004784047603607178,59.17461395263672,1077.0946044921875,3147,3147,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.018947305157780647,3.9076199531555176,4.28939962387085,0.03028722107410431,-0.055557847023010254,0.8973399996757507,0.2269073724746704,MISSING_BROADCASTED_DIAGNOSTIC
127,0.49989864230155945,0.6564286947250366,1.0773688554763794,0.28647902607917786,0.38593894243240356,0.6285316348075867,0.20888566970825195,56,0.1580236256122589,188,0.00450289249420166,50.96658706665039,1237.180419921875,3106,3106,0.024739583333333332,0.0,0.024739583333333332,,1e-05,0.016577599570155144,4.007446765899658,4.271751403808594,0.03802233561873436,-0.05334160849452019,0.9496127963066101,0.20160119235515594,MISSING_BROADCASTED_DIAGNOSTIC
128,0.49606767296791077,0.6630016565322876,1.2063229084014893,0.28213271498680115,0.37848514318466187,0.6587144732475281,0.20904198288917542,54,0.1327284872531891,149,0.0050817131996154785,54.38856887817383,928.9419555664062,3132,3132,0.01953125,0.0,0.01953125,,1e-05,0.019129272550344467,4.066516399383545,4.252753734588623,0.03486759588122368,-0.05568966269493103,0.9380266070365906,0.19898366928100586,MISSING_BROADCASTED_DIAGNOSTIC
129,0.5026481747627258,0.6716344952583313,1.155634880065918,0.29549917578697205,0.40087321400642395,0.7162659168243408,0.2091536670923233,59,0.15528026223182678,94,0.005771040916442871,47.07860565185547,1040.898681640625,3253,3253,0.017578125,0.0,0.017578125,,1e-05,0.017697209492325783,4.032283306121826,4.2395172119140625,0.03891804814338684,-0.05804313346743584,0.9475687742233276,0.20496270060539246,MISSING_BROADCASTED_DIAGNOSTIC
130,0.5062471628189087,0.6638555526733398,1.0629730224609375,0.2938547134399414,0.3935314118862152,0.7055264711380005,0.2092440128326416,60,0.11870300769805908,134,0.004361927509307861,48.772071838378906,1228.239501953125,3256,3256,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.01802137866616249,4.012669086456299,4.222079277038574,0.03155205398797989,-0.05705242231488228,1.0090994834899902,0.1732693612575531,MISSING_BROADCASTED_DIAGNOSTIC
131,0.5040866732597351,0.6731063723564148,1.1357066631317139,0.29243913292884827,0.393187016248703,0.6895731687545776,0.20941956341266632,62,0.20305725932121277,117,0.004753708839416504,54.320594787597656,1087.44580078125,3169,3169,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.018974075093865395,4.0150275230407715,4.1969757080078125,0.03635363653302193,-0.05883901193737984,0.9452621340751648,0.21947726607322693,MISSING_BROADCASTED_DIAGNOSTIC
132,0.5047740340232849,0.6673726439476013,1.0553431510925293,0.29055336117744446,0.3941431939601898,0.6659256219863892,0.20958131551742554,57,0.13312634825706482,124,0.006572604179382324,56.771080017089844,1106.4825439453125,3271,3271,0.014322916666666666,0.0,0.014322916666666666,,1e-05,0.016897572204470634,3.8785016536712646,4.18225622177124,0.044791970402002335,-0.05637213587760925,0.978354811668396,0.1632319539785385,MISSING_BROADCASTED_DIAGNOSTIC
133,0.5058477520942688,0.6608350276947021,1.0589871406555176,0.29512524604797363,0.3967812657356262,0.711887538433075,0.20965752005577087,59,0.15818578004837036,136,0.005561411380767822,52.76402282714844,1134.36083984375,3081,3081,0.026692708333333332,0.0,0.026692708333333332,,1e-05,0.016265498474240303,3.8845436573028564,4.165818691253662,0.04350915178656578,-0.05497611314058304,1.0165213346481323,0.19545012712478638,MISSING_BROADCASTED_DIAGNOSTIC
134,0.4970240294933319,0.6603499054908752,1.1048810482025146,0.2850288152694702,0.3822055757045746,0.6687490940093994,0.2098056674003601,68,0.21271201968193054,150,0.004551351070404053,48.553226470947266,822.469970703125,3177,3177,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.017101630568504333,3.9814765453338623,4.155508995056152,0.03483298048377037,-0.059163082391023636,0.9349164962768555,0.21062704920768738,MISSING_BROADCASTED_DIAGNOSTIC
135,0.49691712856292725,0.6645915508270264,1.144719123840332,0.28485795855522156,0.38492390513420105,0.6562457084655762,0.20979821681976318,69,0.1341928243637085,125,0.004225552082061768,54.85947799682617,925.5253295898438,3126,3126,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.015782445669174194,4.018194198608398,4.163112163543701,0.035423051565885544,-0.05760686472058296,0.9122306108474731,0.21907806396484375,MISSING_BROADCASTED_DIAGNOSTIC
136,0.505023181438446,0.6710965037345886,1.1275389194488525,0.2929595410823822,0.3946835994720459,0.7243145108222961,0.2097354382276535,67,0.13938868045806885,145,0.006543159484863281,50.61818313598633,1319.009033203125,3201,3201,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.017824599519371986,3.9954116344451904,4.163471221923828,0.03832701966166496,-0.05338099226355553,0.9881569743156433,0.17877380549907684,MISSING_BROADCASTED_DIAGNOSTIC
137,0.5001252293586731,0.6620104908943176,1.143409013748169,0.28698092699050903,0.384331077337265,0.634624719619751,0.20976586639881134,46,0.1249971091747284,109,0.0037890076637268066,50.8047981262207,971.5031127929688,3127,3127,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.0174013189971447,3.9379920959472656,4.162963390350342,0.03445282205939293,-0.057518746703863144,0.9026530981063843,0.19006359577178955,MISSING_BROADCASTED_DIAGNOSTIC
138,0.5093662738800049,0.6749839782714844,1.1612639427185059,0.2939348816871643,0.39193081855773926,0.6777603030204773,0.2097535878419876,58,0.16532284021377563,185,0.004067182540893555,48.747467041015625,1140.548583984375,3166,3166,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.017107568681240082,4.136570930480957,4.16644287109375,0.02922837994992733,-0.05606433376669884,1.0038633346557617,0.16363534331321716,MISSING_BROADCASTED_DIAGNOSTIC
139,0.5100535154342651,0.6696294546127319,1.1435840129852295,0.2975276708602905,0.3989752531051636,0.6317651867866516,0.20971916615962982,56,0.10849708318710327,125,0.005045890808105469,48.75249481201172,1080.2642822265625,3240,3240,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.017040405422449112,4.149177074432373,4.168701648712158,0.03134443983435631,-0.05543280765414238,0.9280878305435181,0.17948579788208008,MISSING_BROADCASTED_DIAGNOSTIC
140,0.5074480175971985,0.6646445989608765,1.0754634141921997,0.2967607378959656,0.39468204975128174,0.672744631767273,0.2097139060497284,55,0.1974860429763794,145,0.005833685398101807,52.97415542602539,920.4366455078125,3087,3087,0.01953125,0.0,0.01953125,,1e-05,0.017662085592746735,3.9519965648651123,4.158489227294922,0.030887210741639137,-0.05551324412226677,1.005553960800171,0.18308129906654358,MISSING_BROADCASTED_DIAGNOSTIC
141,0.5026062726974487,0.6602608561515808,1.1534919738769531,0.2921176552772522,0.3971235752105713,0.7254204750061035,0.209872767329216,44,0.1341494619846344,103,0.007090091705322266,45.379695892333984,1085.5780029296875,3197,3197,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.018116431310772896,3.9217374324798584,4.134555816650391,0.03498736396431923,-0.056377340108156204,0.8995850086212158,0.25862932205200195,MISSING_BROADCASTED_DIAGNOSTIC
142,0.5080021619796753,0.6674520969390869,1.1946814060211182,0.2957248389720917,0.39699310064315796,0.6650859117507935,0.2100462168455124,64,0.10887366533279419,136,0.004994332790374756,50.58661651611328,1390.723388671875,3177,3177,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.017637047916650772,4.071258068084717,4.115208625793457,0.037015318870544434,-0.05686306580901146,0.9431764483451843,0.23017291724681854,MISSING_BROADCASTED_DIAGNOSTIC
143,0.507513701915741,0.6715574264526367,1.0983667373657227,0.2986239790916443,0.3960707485675812,0.6283432245254517,0.21017275750637054,47,0.2010740339756012,112,0.004173696041107178,47.6644401550293,1158.2506103515625,3160,3160,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.017347900196909904,4.007961750030518,4.1028571128845215,0.030727287754416466,-0.05918584018945694,0.9624433517456055,0.2000587284564972,MISSING_BROADCASTED_DIAGNOSTIC
144,0.508051335811615,0.669748842716217,1.1699470281600952,0.2959619164466858,0.40183570981025696,0.678598165512085,0.2102171778678894,54,0.14167684316635132,123,0.005231618881225586,49.574737548828125,1165.5386962890625,3082,3082,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.01697215810418129,4.071288585662842,4.097761154174805,0.033917173743247986,-0.053525425493717194,0.9472824931144714,0.19975194334983826,MISSING_BROADCASTED_DIAGNOSTIC
145,0.5083370208740234,0.6682831048965454,1.1746602058410645,0.2928813695907593,0.3929634094238281,0.7724476456642151,0.2102603316307068,70,0.16904985904693604,158,0.0038444995880126953,47.62455368041992,1235.0615234375,3118,3118,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.017285997048020363,4.046088695526123,4.089908123016357,0.03224442899227142,-0.05467730388045311,0.9793227910995483,0.1698095053434372,MISSING_BROADCASTED_DIAGNOSTIC
146,0.5105949640274048,0.669824481010437,1.1240174770355225,0.30036628246307373,0.4049960970878601,0.7254237532615662,0.21032938361167908,63,0.1578756868839264,138,0.0027179718017578125,46.710609436035156,1061.4578857421875,3188,3188,0.01953125,0.0,0.01953125,,1e-05,0.017336733639240265,3.907972812652588,4.087508678436279,0.026819298043847084,-0.054954756051301956,0.9369629621505737,0.20924882590770721,MISSING_BROADCASTED_DIAGNOSTIC
147,0.5135140419006348,0.6822966933250427,1.1131069660186768,0.30626294016838074,0.41317448019981384,0.6986521482467651,0.21028387546539307,55,0.22043690085411072,142,0.004568874835968018,54.33778762817383,1263.96435546875,3176,3176,0.021484375,0.0,0.021484375,,1e-05,0.016072850674390793,4.149893283843994,4.093454360961914,0.03560568392276764,-0.0531688928604126,0.9047116041183472,0.24304626882076263,MISSING_BROADCASTED_DIAGNOSTIC
148,0.5093810558319092,0.6766436100006104,1.0917526483535767,0.3015548586845398,0.4031689167022705,0.6944507956504822,0.2102677822113037,54,0.16389191150665283,133,0.006576657295227051,52.2376594543457,799.6780395507812,3115,3115,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.01831597276031971,4.043229103088379,4.087172508239746,0.04019693657755852,-0.05639846250414848,0.8277117013931274,0.26229625940322876,MISSING_BROADCASTED_DIAGNOSTIC
149,0.5119461417198181,0.6738013029098511,1.1512868404388428,0.30263859033584595,0.4067453145980835,0.7155826687812805,0.21036486327648163,51,0.10660693049430847,174,0.004888951778411865,45.623321533203125,996.2771606445312,3102,3102,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.020344575867056847,3.902667284011841,4.069901943206787,0.031304098665714264,-0.057394083589315414,0.9726427793502808,0.15818482637405396,MISSING_BROADCASTED_DIAGNOSTIC
150,0.5110952258110046,0.6693449020385742,1.1347627639770508,0.2981674075126648,0.40790727734565735,0.7001972794532776,0.2105015218257904,55,0.1276266872882843,124,0.004635214805603027,50.85848617553711,1185.9024658203125,3222,3222,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.01819024793803692,3.9086110591888428,4.0568084716796875,0.03721953555941582,-0.05903967097401619,0.8672480583190918,0.22794291377067566,MISSING_BROADCASTED_DIAGNOSTIC
151,0.5152072310447693,0.6738193035125732,1.1338586807250977,0.3044925928115845,0.41486313939094543,0.727648138999939,0.2105811983346939,60,0.2354847490787506,114,0.003795325756072998,48.953426361083984,1163.389404296875,3187,3187,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.01784271001815796,4.092565059661865,4.031725883483887,0.038482874631881714,-0.05512184649705887,0.9128079414367676,0.20891961455345154,MISSING_BROADCASTED_DIAGNOSTIC
152,0.5163286328315735,0.6871228814125061,1.1271116733551025,0.3035206198692322,0.41233721375465393,0.7434923648834229,0.21085664629936218,71,0.1645197570323944,93,0.004357755184173584,55.820072174072266,927.2523193359375,3101,3101,0.018229166666666668,0.0,0.018229166666666668,,1e-05,0.01727348193526268,4.081684112548828,4.001772880554199,0.03986602649092674,-0.05531023070216179,0.9017590284347534,0.2091566026210785,MISSING_BROADCASTED_DIAGNOSTIC
153,0.512447714805603,0.678856372833252,1.208836317062378,0.3039122521877289,0.4157032370567322,0.7974149584770203,0.21101510524749756,75,0.15940865874290466,135,0.004956603050231934,47.94791793823242,779.93310546875,3118,3118,0.01953125,0.0,0.01953125,,1e-05,0.01965484395623207,3.9204750061035156,3.9770073890686035,0.030655747279524803,-0.05641873553395271,1.0238144397735596,0.1402128040790558,MISSING_BROADCASTED_DIAGNOSTIC
154,0.5192884802818298,0.6801897883415222,1.1495882272720337,0.3085792362689972,0.418711394071579,0.7396044731140137,0.21121741831302643,57,0.1283060610294342,57,0.00531238317489624,47.343345642089844,1165.899658203125,3211,3211,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.019253823906183243,4.000524520874023,3.9586029052734375,0.0329609215259552,-0.05427693948149681,0.9856841564178467,0.17641663551330566,MISSING_BROADCASTED_DIAGNOSTIC
155,0.5189275145530701,0.6829004287719727,1.3007235527038574,0.30758368968963623,0.42142316699028015,0.7692466974258423,0.2112998068332672,51,0.16931414604187012,120,0.004655778408050537,49.328670501708984,1035.2557373046875,3175,3175,0.020182291666666668,0.0,0.020182291666666668,,1e-05,0.018178297206759453,4.050343036651611,3.947582960128784,0.0388118177652359,-0.05259902402758598,0.969474732875824,0.18661299347877502,MISSING_BROADCASTED_DIAGNOSTIC
156,0.5193069577217102,0.6900060772895813,1.2652238607406616,0.31063878536224365,0.4233255386352539,0.7645282745361328,0.21138478815555573,68,0.16442325711250305,85,0.005519270896911621,49.33268737792969,1271.3245849609375,3193,3193,0.01953125,0.0,0.01953125,,1e-05,0.017912905663251877,4.04770565032959,3.9316422939300537,0.03402044624090195,-0.054888781160116196,0.9321756362915039,0.1830834150314331,MISSING_BROADCASTED_DIAGNOSTIC
157,0.5183388590812683,0.6814470291137695,1.176992654800415,0.3121836185455322,0.42413589358329773,0.8215276002883911,0.2115180343389511,78,0.16587060689926147,147,0.006914675235748291,52.39273452758789,924.760498046875,3190,3190,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.016863137483596802,3.9685420989990234,3.91349458694458,0.028635883703827858,-0.054954834282398224,1.0473779439926147,0.15830835700035095,MISSING_BROADCASTED_DIAGNOSTIC
158,0.5157559514045715,0.6776624917984009,1.305675983428955,0.3092964291572571,0.416068971157074,0.8924126625061035,0.2116519808769226,71,0.3108399212360382,115,0.005534529685974121,49.44007873535156,1062.989501953125,3143,3143,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.01635037735104561,3.9948880672454834,3.8966064453125,0.02652912214398384,-0.05505310371518135,1.0068774223327637,0.16679589450359344,MISSING_BROADCASTED_DIAGNOSTIC
159,0.5217815041542053,0.7000845670700073,1.2394641637802124,0.3141155242919922,0.4208815097808838,0.7855154275894165,0.2117556929588318,56,0.11259347200393677,142,0.005183100700378418,46.30865478515625,1178.686279296875,3123,3123,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.016934026032686234,3.992823839187622,3.8851094245910645,0.02840561978518963,-0.055303193628787994,0.9394063353538513,0.19746623933315277,MISSING_BROADCASTED_DIAGNOSTIC
160,0.5207651257514954,0.6875790357589722,1.1038148403167725,0.30834609270095825,0.4188946783542633,0.8160055875778198,0.2118464559316635,64,0.20881271362304688,101,0.00614476203918457,44.36637496948242,894.4916381835938,3123,3123,0.01953125,0.0,0.01953125,,1e-05,0.017582714557647705,4.017251014709473,3.864527463912964,0.02980859950184822,-0.05668674036860466,0.9206880331039429,0.22998034954071045,MISSING_BROADCASTED_DIAGNOSTIC
161,0.5206630229949951,0.6888369917869568,1.158857822418213,0.3105417788028717,0.4252387583255768,0.7801703810691833,0.21202802658081055,54,0.14392149448394775,114,0.005875110626220703,50.679405212402344,1198.433837890625,3154,3154,0.021484375,0.0,0.021484375,,1e-05,0.01830930821597576,4.0418291091918945,3.849539279937744,0.028012340888381004,-0.05462343618273735,0.8656041026115417,0.24264243245124817,MISSING_BROADCASTED_DIAGNOSTIC
162,0.5259526968002319,0.6927083134651184,1.1514874696731567,0.3154422640800476,0.4271376430988312,0.8479357957839966,0.21208535134792328,76,0.198758065700531,140,0.0050362348556518555,53.843505859375,1025.90771484375,3139,3139,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.01734238490462303,3.9679763317108154,3.8494317531585693,0.031716953963041306,-0.05764595419168472,0.9120053052902222,0.20602557063102722,MISSING_BROADCASTED_DIAGNOSTIC
163,0.5210169553756714,0.6881079077720642,1.2954707145690918,0.3170776963233948,0.42762652039527893,0.8331781029701233,0.2120453417301178,65,0.11099857091903687,112,0.0038010478019714355,49.272701263427734,1080.0594482421875,3227,3227,0.020833333333333332,0.0,0.020833333333333332,,1e-05,0.018201615661382675,3.953106641769409,3.8530309200286865,0.033678214997053146,-0.056357961148023605,0.9207772612571716,0.21205680072307587,MISSING_BROADCASTED_DIAGNOSTIC
164,0.5232592821121216,0.6844521760940552,1.2470741271972656,0.31532999873161316,0.4329703748226166,0.7977960109710693,0.21203403174877167,53,0.17558282613754272,123,0.0046370625495910645,56.080257415771484,1272.983154296875,3204,3204,0.015625,0.0,0.015625,,1e-05,0.017915258184075356,3.855344533920288,3.8493168354034424,0.03331083804368973,-0.05628171190619469,0.9860326051712036,0.1871744841337204,MISSING_BROADCASTED_DIAGNOSTIC
165,0.5247126817703247,0.6927235722541809,1.1592540740966797,0.3171849250793457,0.42898696660995483,0.7611345648765564,0.21209387481212616,72,0.2292589545249939,103,0.00672835111618042,48.22142028808594,948.6367797851562,3140,3140,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.018529793247580528,4.041916370391846,3.838495969772339,0.028598427772521973,-0.054602738469839096,1.016844630241394,0.17197087407112122,MISSING_BROADCASTED_DIAGNOSTIC
166,0.524649977684021,0.6959199905395508,1.2394194602966309,0.3203757703304291,0.43285948038101196,0.7926536202430725,0.21217824518680573,69,0.1708466112613678,121,0.00536799430847168,49.64561462402344,1270.7706298828125,3224,3224,0.01953125,0.0,0.01953125,,1e-05,0.01880481466650963,3.9616706371307373,3.8351075649261475,0.03196493163704872,-0.054988350719213486,0.9979362487792969,0.18516510725021362,MISSING_BROADCASTED_DIAGNOSTIC
167,0.5265308022499084,0.6940855979919434,1.2339792251586914,0.32296332716941833,0.43720385432243347,0.8260076642036438,0.2121570110321045,72,0.27939537167549133,139,0.003966331481933594,47.06275177001953,1040.4122314453125,3192,3192,0.021484375,0.0,0.021484375,,1e-05,0.017879175022244453,4.077643394470215,3.8306641578674316,0.0298833679407835,-0.055232126265764236,0.9611902236938477,0.19228243827819824,MISSING_BROADCASTED_DIAGNOSTIC
168,0.5278661251068115,0.6940469145774841,1.1648924350738525,0.32045701146125793,0.4419424533843994,0.7125186920166016,0.2122548371553421,63,0.16637775301933289,95,0.003930509090423584,62.00727081298828,1121.4375,3164,3164,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.018390068784356117,3.841224431991577,3.81256103515625,0.030813148245215416,-0.057021614164114,0.9691019058227539,0.2059556245803833,MISSING_BROADCASTED_DIAGNOSTIC
169,0.5230100154876709,0.699697732925415,1.1827666759490967,0.3212762176990509,0.4362238645553589,0.7407719492912292,0.21240317821502686,60,0.11685135960578918,92,0.006664156913757324,50.289894104003906,1081.2525634765625,3142,3142,0.0234375,0.0,0.0234375,,1e-05,0.01732327602803707,3.888420581817627,3.7886569499969482,0.029027780517935753,-0.05583122372627258,0.9339167475700378,0.23632347583770752,MISSING_BROADCASTED_DIAGNOSTIC
170,0.5232712030410767,0.6929933428764343,1.263994812965393,0.32039058208465576,0.4270821511745453,0.787791907787323,0.21260005235671997,62,0.1260707974433899,145,0.006144225597381592,46.77716827392578,1217.83837890625,3187,3187,0.018880208333333332,0.0,0.018880208333333332,,1e-05,0.018939601257443428,3.9515442848205566,3.763943910598755,0.028843162581324577,-0.05546943470835686,0.9129999876022339,0.22755520045757294,MISSING_BROADCASTED_DIAGNOSTIC
171,0.5249341726303101,0.7002218961715698,1.315169334411621,0.3173011541366577,0.43100470304489136,0.789751410484314,0.21275798976421356,75,0.15714716911315918,163,0.005172073841094971,49.448936462402344,1050.078369140625,3138,3138,0.01953125,0.0,0.01953125,,1e-05,0.017839226871728897,3.9858829975128174,3.7505741119384766,0.03795723617076874,-0.05641327425837517,0.9538267850875854,0.2056402862071991,MISSING_BROADCASTED_DIAGNOSTIC
172,0.530218780040741,0.7010095119476318,1.1612908840179443,0.329217791557312,0.4468224048614502,0.8530125021934509,0.21281568706035614,78,0.1509743332862854,95,0.0030316710472106934,51.297420501708984,937.845947265625,3237,3237,0.016927083333333332,0.0,0.016927083333333332,,1e-05,0.018835291266441345,3.9497134685516357,3.738788604736328,0.03686303645372391,-0.05574456602334976,0.9118165373802185,0.2083171308040619,MISSING_BROADCASTED_DIAGNOSTIC
173,0.530400812625885,0.7057371735572815,1.2937040328979492,0.32893702387809753,0.4466550052165985,0.8184366822242737,0.21291522681713104,71,0.18161317706108093,161,0.005575418472290039,48.74911117553711,1431.3660888671875,3155,3155,0.022786458333333332,0.0,0.022786458333333332,,1e-05,0.016474245116114616,4.107329845428467,3.7288658618927,0.031876109540462494,-0.0536656379699707,0.935229480266571,0.20772616565227509,MISSING_BROADCASTED_DIAGNOSTIC
174,0.5346998572349548,0.7070229649543762,1.3314838409423828,0.33338072896003723,0.4531221389770508,0.9319471120834351,0.2129712998867035,76,0.1762876808643341,119,0.0049051642417907715,55.77510070800781,846.8535766601562,3223,3223,0.01953125,0.0,0.01953125,,1e-05,0.01642746292054653,4.126082420349121,3.7110729217529297,0.03468843176960945,-0.05254644155502319,0.9167078733444214,0.19907823204994202,MISSING_BROADCASTED_DIAGNOSTIC
175,0.5332967638969421,0.7115915417671204,1.2707637548446655,0.33491531014442444,0.45075955986976624,0.8758863210678101,0.2131493240594864,79,0.16694453358650208,157,0.005266904830932617,48.419593811035156,985.0825805664062,3115,3115,0.022135416666666668,0.0,0.022135416666666668,,1e-05,0.018934713676571846,3.9895870685577393,3.706456422805786,0.028009900823235512,-0.057249218225479126,0.9614830017089844,0.20301508903503418,MISSING_BROADCASTED_DIAGNOSTIC
